PLAYER,TEAM,AGE,GP,W,L,MIN,OFFRTG,DEFRTG,NETRTG,AST%,AST/TO,AST Ratio,OREB%,DREB%,REB%,TO Ratio,eFG%,TS%,USG%,PACE,PIE,YEAR
Andrea Bargnani,TOR,27,35,10,25,28.6,102.6,108.5,-5.9,6.4,0.70,6.9,2.6,10.7,6.5,9.8,44.4,48.2,23.0,94.63,7.0,2012
Andrew Bogut,GSW,28,32,19,13,24.6,105.7,103.4,2.3,12.1,1.91,22.0,8.9,21.2,15.3,11.5,45.4,46.3,13.4,96.28,9.2,2012
Andris Biedrins,GSW,27,53,28,25,9.3,96.0,101.7,-5.7,3.9,1.00,25.5,6.8,21.9,14.7,25.5,47.6,44.9,3.7,97.80,4.5,2012
Anthony Davis,NOH,20,64,23,41,28.8,104.0,107.8,-3.8,6.0,0.71,6.8,9.4,21.3,15.2,9.6,51.6,55.9,21.2,91.04,13.5,2012
Aron Baynes,SAS,26,16,11,5,8.8,98.0,97.1,0.9,5.3,0.45,8.8,8.4,13.8,11.1,19.3,50.0,52.1,15.8,103.06,4.2,2012
Bernard James,DAL,28,46,24,22,9.9,101.9,103.7,-1.8,2.0,0.33,4.1,10.7,17.3,13.9,12.4,51.5,54.1,12.9,99.67,7.6,2012
Bismack Biyombo,CHA,20,80,20,60,27.3,101.1,109.4,-8.4,2.5,0.43,6.6,8.8,18.6,13.6,15.5,45.1,47.2,10.1,92.54,6.3,2012
Boris Diaw,SAS,31,75,55,20,22.8,106.2,101.6,4.6,15.2,2.14,28.8,4.3,10.9,7.8,13.5,58.4,60.3,11.9,95.96,8.0,2012
Brandan Wright,DAL,25,64,33,31,17.9,107.0,102.1,4.9,5.4,1.12,7.4,7.7,14.3,11.2,6.6,59.7,60.6,18.5,96.92,12.9,2012
Brendan Haywood,CHA,33,61,15,46,19.1,97.5,105.4,-7.9,4.0,0.58,9.0,10.2,14.4,12.2,15.4,43.1,44.1,11.2,93.33,4.7,2012
Brook Lopez,BKN,25,74,46,28,30.5,108.7,102.5,6.1,6.1,0.53,4.8,9.6,13.8,11.7,8.9,52.1,56.7,28.2,90.53,14.8,2012
Byron Mullens,CHA,24,53,13,40,26.9,98.1,113.1,-14.9,10.2,1.09,10.6,4.6,19.6,11.6,9.7,44.4,46.5,21.0,94.24,8.5,2012
Chris Andersen,MIA,34,42,39,3,14.9,106.2,99.0,7.2,4.5,0.71,8.3,10.2,18.0,14.4,11.7,58.5,63.1,14.0,92.08,10.9,2012
Chris Bosh,MIA,29,74,58,16,33.2,112.2,102.4,9.8,8.1,0.96,9.5,6.4,15.3,11.3,9.9,54.6,59.2,22.5,91.91,12.9,2012
Chris Kaman,DAL,31,66,31,35,20.7,100.1,105.5,-5.3,6.6,0.50,6.3,7.5,20.3,14.1,12.7,50.7,52.9,25.1,95.30,11.3,2012
Chris Wilcox,BOS,30,61,33,28,13.6,100.4,102.1,-1.7,4.1,0.65,9.4,7.2,14.1,10.9,14.5,71.9,72.5,11.7,96.52,9.2,2012
Chuck Hayes,SAC,30,74,27,47,16.3,103.4,104.3,-0.9,13.5,2.55,30.4,9.1,15.6,12.3,12.0,44.2,46.9,9.3,94.20,7.6,2012
Cole Aldrich,SAC,24,45,20,25,8.6,105.1,103.7,1.5,3.2,0.39,7.4,7.5,22.0,14.8,19.0,55.0,56.3,12.1,101.33,7.1,2012
Daniel Orton,OKC,22,13,10,3,8.0,93.0,100.0,-7.0,6.2,1.00,9.5,11.3,12.1,11.7,9.5,46.2,49.3,15.6,99.34,7.0,2012
Darko Milicic,BOS,28,1,0,1,4.5,60.0,90.0,-30.0,0.0,0.00,0.0,0.0,25.0,9.1,66.7,0.0,0.0,23.1,106.67,-28.6,2012
David Lee,GSW,30,79,46,33,36.8,107.0,104.3,2.7,15.8,1.35,15.6,7.8,22.1,15.2,11.6,51.9,56.1,23.0,95.83,14.1,2012
DeAndre Jordan,LAC,24,82,56,26,24.5,113.4,105.5,8.0,2.0,0.28,3.9,11.4,20.7,16.1,13.8,64.3,60.6,15.8,91.63,9.9,2012
DeJuan Blair,SAS,24,61,44,17,14.0,99.4,100.8,-1.4,8.4,0.92,11.4,8.2,19.2,13.8,12.4,52.4,54.3,18.3,97.92,9.8,2012
DeMarcus Cousins,SAC,22,75,26,49,30.5,104.1,110.2,-6.1,15.4,0.88,12.1,9.7,24.5,16.8,13.7,46.7,52.4,27.8,95.42,13.2,2012
DeSagana Diop,CHA,31,22,3,19,10.3,97.1,104.3,-7.2,8.7,1.63,27.1,4.4,16.7,10.7,16.7,29.6,29.2,6.9,94.94,5.5,2012
Derrick Favors,UTA,21,77,40,37,23.2,102.5,102.4,0.1,7.1,0.58,8.4,10.3,21.0,15.5,14.5,48.2,53.3,20.1,92.43,11.6,2012
Dexter Pittman,MEM,25,11,9,2,2.9,73.1,116.4,-43.3,0.0,0.00,0.0,20.6,15.6,18.2,20.0,36.4,32.5,19.0,100.97,-4.9,2012
Donatas Motiejunas,HOU,22,44,27,17,12.2,107.9,104.1,3.8,9.1,0.84,10.2,6.9,10.5,8.7,12.1,51.2,53.1,22.0,98.01,6.2,2012
Drew Gooden,MIL,31,16,9,7,9.5,99.3,104.6,-5.2,6.5,0.67,7.2,7.6,11.8,9.6,10.8,33.6,38.2,21.3,97.31,3.0,2012
Dwight Howard,LAL,27,76,42,34,35.8,106.3,103.4,2.9,6.8,0.48,7.3,9.4,24.4,17.2,15.2,57.9,57.3,22.3,94.73,12.6,2012
Earl Barron,NYK,31,12,1,11,13.2,90.3,95.9,-5.6,5.4,0.45,7.1,11.1,26.0,17.5,15.7,35.3,36.1,17.3,97.12,6.5,2012
Eddy Curry,DAL,30,2,1,1,12.4,101.9,90.6,11.3,0.0,0.00,0.0,8.7,6.7,7.5,23.1,50.0,46.1,22.8,102.79,-6.2,2012
Ekpe Udoh,MIL,26,76,36,40,17.3,98.9,100.3,-1.5,4.9,1.00,10.5,8.1,10.5,9.2,10.5,43.5,50.3,12.1,95.95,6.4,2012
Emeka Okafor,WAS,30,79,27,52,26.0,99.3,100.1,-0.8,7.7,0.87,9.5,9.5,23.9,16.7,11.0,47.7,49.6,19.3,93.53,12.2,2012
Enes Kanter,UTA,21,70,35,35,15.4,103.1,98.0,5.1,5.0,0.31,5.5,12.5,15.5,14.0,17.9,54.5,58.8,20.6,95.80,13.0,2012
Fab Melo,BOS,23,6,3,3,6.0,90.1,102.9,-12.8,0.0,0.00,0.0,0.0,7.3,3.9,11.1,50.0,45.1,11.3,93.35,-1.0,2012
Festus Ezeli,GSW,23,78,44,34,14.4,100.2,101.1,-0.9,2.8,0.35,7.5,12.6,14.7,13.7,21.5,43.8,46.7,10.6,96.44,4.2,2012
Glen Davis,ORL,27,34,13,21,31.3,100.8,101.8,-1.0,11.5,1.09,10.6,5.3,18.2,11.8,9.7,44.8,48.3,25.5,92.28,10.8,2012
Greg Monroe,DET,23,81,29,52,33.2,100.8,106.0,-5.2,18.9,1.20,16.1,8.9,21.2,14.9,13.4,48.6,52.7,24.4,91.78,14.2,2012
Greg Smith,HOU,22,70,41,29,15.9,109.0,103.5,5.5,3.6,0.61,6.3,9.9,18.0,14.0,10.3,62.0,63.6,14.4,98.00,9.6,2012
Greg Stiemsma,MIN,27,76,28,48,15.9,97.2,100.6,-3.4,4.0,0.51,7.5,5.0,17.6,11.1,14.8,45.7,49.8,13.6,94.84,6.4,2012
Gustavo Ayon,MIL,28,55,17,38,13.4,101.6,101.5,0.1,14.2,1.51,23.1,8.5,18.5,13.6,15.3,55.1,54.0,14.1,96.23,8.5,2012
Hamed Haddadi,PHX,28,30,10,20,10.7,93.6,93.8,-0.1,5.8,0.39,8.7,12.2,20.3,16.1,22.5,42.7,44.7,16.4,98.15,5.5,2012
Hasheem Thabeet,OKC,26,66,50,16,11.7,104.3,94.4,9.9,2.1,0.27,6.1,10.0,15.6,13.0,22.7,60.4,61.9,9.8,95.48,6.0,2012
Henry Sims,NOH,23,2,0,2,2.4,111.1,90.0,21.1,0.0,0.00,0.0,33.3,0.0,22.2,25.0,66.7,66.7,36.4,95.33,15.4,2012
Ian Mahinmi,IND,26,80,49,31,16.5,94.3,99.6,-5.3,3.8,0.29,5.1,8.6,15.1,11.8,17.4,45.3,49.7,17.2,91.96,5.9,2012
JJ Hickson,POR,24,80,33,47,29.0,102.8,108.2,-5.3,6.5,0.61,8.1,11.7,25.1,18.3,13.3,56.2,59.1,19.6,93.05,13.7,2012
JaVale McGee,DEN,25,79,54,25,18.1,105.4,102.8,2.6,2.7,0.27,3.3,11.3,14.1,12.8,12.5,57.6,58.9,20.6,99.05,11.1,2012
Jarvis Varnado,MIA,25,13,10,3,4.5,78.9,101.9,-23.0,10.7,0.50,16.7,3.8,11.3,7.9,33.3,42.9,45.7,12.5,89.05,-0.7,2012
Jason Collins,WAS,34,38,19,19,10.1,98.8,96.3,2.5,2.9,0.44,11.6,5.9,10.0,7.9,26.1,31.0,47.6,7.3,94.47,-1.5,2012
Jason Smith,NOH,27,51,19,32,17.2,100.7,103.9,-3.2,7.2,0.62,7.1,7.7,14.4,11.1,11.5,49.0,54.4,23.4,91.44,10.2,2012
Jeff Ayres,IND,26,37,24,13,10.0,102.4,95.8,6.6,6.8,0.65,8.7,8.0,17.7,13.2,13.3,49.2,53.3,18.3,96.42,11.0,2012
Jeremy Tyler,ATL,22,21,10,11,3.3,86.9,85.0,1.9,2.8,0.17,2.9,8.3,18.7,13.6,17.6,37.5,41.3,19.6,99.98,5.5,2012
Jermaine O'Neal,PHX,34,55,17,38,18.7,96.5,103.5,-7.0,7.4,0.58,7.8,8.1,20.4,14.3,13.6,48.2,53.8,21.7,92.74,12.5,2012
Joakim Noah,CHI,28,66,36,30,36.8,100.9,99.3,1.6,17.6,1.49,22.2,11.0,19.3,15.2,14.9,48.1,53.4,17.0,91.48,13.9,2012
Joel Anthony,MIA,30,62,50,12,9.1,104.3,103.2,1.1,3.4,0.59,11.3,8.8,12.3,10.6,19.1,51.5,54.2,8.3,93.05,5.9,2012
Joel Przybilla,MIL,33,12,4,8,5.7,90.6,124.8,-34.2,8.0,1.00,30.8,6.3,24.2,14.5,30.8,25.0,20.5,5.6,96.94,2.8,2012
Johan Petro,ATL,27,31,13,18,11.3,94.6,107.6,-12.9,7.6,0.67,10.4,9.3,23.0,16.0,15.6,44.1,46.8,17.5,96.97,8.1,2012
Jonas Valanciunas,TOR,21,62,25,37,23.9,101.9,105.6,-3.7,5.1,0.48,7.6,8.7,17.6,13.2,15.9,55.7,61.9,16.9,92.11,9.9,2012
Jordan Hill,LAL,25,29,12,17,15.8,103.4,106.4,-3.0,5.0,0.50,5.9,15.6,17.7,16.6,11.7,49.7,53.3,18.8,95.90,10.8,2012
Josh Harrellson,MIA,24,6,3,3,5.1,86.4,95.1,-8.7,0.0,0.00,0.0,11.5,10.0,10.6,23.1,50.0,50.6,18.1,99.41,3.9,2012
Kendrick Perkins,OKC,28,78,58,20,25.1,110.4,99.6,10.9,7.8,1.02,19.6,6.4,16.9,12.1,19.2,45.7,47.9,10.5,95.47,5.6,2012
Kevin Garnett,BOS,37,68,36,32,29.7,99.2,96.4,2.8,14.7,1.45,13.2,4.2,22.9,14.0,9.1,49.8,53.5,24.6,92.52,16.0,2012
Kevin Love,MIN,24,18,9,9,34.3,101.9,101.9,0.0,11.7,1.08,9.4,9.4,30.6,19.4,8.7,38.6,45.8,27.3,95.77,14.4,2012
Kevin Seraphin,WAS,23,79,27,52,21.8,95.2,101.1,-5.9,6.3,0.44,6.0,6.1,13.7,9.9,13.8,46.1,47.8,23.3,94.10,6.9,2012
Kosta Koufos,DEN,24,81,57,24,22.4,110.2,101.2,9.0,2.6,0.60,5.0,11.5,19.2,15.4,8.3,58.1,58.5,14.3,95.73,10.3,2012
Kwame Brown,PHI,31,22,7,15,12.2,95.0,102.1,-7.1,5.1,1.13,14.3,8.4,19.9,13.9,12.7,45.9,45.2,9.3,93.25,5.0,2012
LaMarcus Aldridge,POR,27,74,32,42,37.7,106.1,106.8,-0.7,12.5,1.34,10.6,6.4,18.7,12.4,7.9,48.5,53.0,26.2,92.45,13.5,2012
Larry Sanders,MIL,24,71,34,37,27.3,101.8,100.2,1.5,6.8,0.95,9.9,10.7,22.0,16.2,10.4,50.6,52.3,16.9,95.97,12.2,2012
Lavoy Allen,PHI,24,79,34,45,21.1,98.2,100.4,-2.2,6.8,1.33,12.0,9.3,14.7,11.9,9.0,45.4,47.4,14.6,91.80,7.1,2012
Luke Zeller,PHX,26,16,6,10,3.6,74.6,107.8,-33.1,10.3,0.00,10.3,1.2,14.5,6.9,0.0,36.5,36.5,18.1,106.84,4.6,2012
Marc Gasol,MEM,28,80,55,25,35.0,104.5,96.3,8.2,19.0,2.03,21.4,6.9,16.6,11.7,10.5,49.4,55.9,19.2,89.23,14.6,2012
Marcin Gortat,PHX,29,61,21,40,30.8,100.2,105.7,-5.4,6.3,0.76,9.4,6.7,21.7,14.0,12.4,52.1,54.3,17.1,94.43,11.4,2012
Marcus Camby,NYK,39,24,16,8,10.4,96.4,98.3,-1.9,9.6,0.93,15.4,9.4,22.9,16.0,16.5,32.1,34.2,14.5,90.95,6.7,2012
Marreese Speights,CLE,25,79,39,40,16.5,99.0,103.8,-4.8,6.7,0.59,5.9,10.9,19.4,15.0,10.1,44.8,49.8,25.2,94.60,10.6,2012
Matt Bonner,SAS,33,68,47,21,13.4,105.3,101.1,4.3,5.7,2.25,12.5,2.9,11.6,7.3,5.5,60.2,60.9,12.4,97.79,7.3,2012
Meyers Leonard,POR,21,69,28,41,17.5,99.4,106.6,-7.2,4.5,0.67,8.3,7.0,15.4,11.2,12.3,55.1,59.6,13.7,94.63,7.1,2012
Nazr Mohammed,CHI,35,63,33,30,11.0,98.8,98.8,0.1,6.0,1.08,10.3,10.4,19.1,14.5,9.5,36.7,41.4,15.0,90.43,6.6,2012
Nene,WAS,30,61,26,35,27.2,101.7,98.3,3.4,18.4,1.27,17.2,6.3,18.3,12.4,13.5,48.0,53.8,23.3,94.90,12.5,2012
Nick Collison,OKC,32,81,60,21,19.5,112.3,99.7,12.5,11.2,1.75,23.2,8.6,12.8,10.9,13.2,59.5,62.4,11.3,95.91,8.7,2012
Nikola Pekovic,MIN,27,62,26,36,31.6,103.7,104.3,-0.5,4.8,0.52,5.1,11.5,17.1,14.2,9.7,52.0,57.2,22.1,93.83,13.0,2012
Nikola Vucevic,ORL,22,77,19,58,33.2,99.6,107.9,-8.3,9.3,1.01,11.7,10.7,25.8,18.2,11.5,51.9,53.4,19.1,92.66,13.2,2012
Omer Asik,HOU,26,82,45,37,30.0,108.7,102.3,6.4,4.6,0.43,7.5,11.6,26.9,19.5,17.4,54.1,55.8,16.2,97.37,11.0,2012
Patrick Patterson,SAC,24,71,31,40,25.0,109.1,107.7,1.4,7.0,1.33,10.2,6.5,12.7,9.6,7.7,55.3,56.6,17.3,97.72,9.2,2012
Pau Gasol,LAL,32,49,27,22,33.8,106.6,103.7,2.9,19.6,1.92,20.6,7.0,17.7,12.6,10.7,47.3,51.2,20.3,95.92,12.4,2012
Rasheed Wallace,NYK,38,21,16,5,14.1,99.6,97.7,1.9,3.9,0.60,3.6,3.7,23.5,13.8,6.0,46.5,48.4,26.1,92.83,11.7,2012
Robert Sacre,LAL,24,32,19,13,6.4,94.6,109.3,-14.7,4.5,0.60,8.7,4.1,12.3,8.0,14.5,37.5,40.7,12.7,103.10,0.2,2012
Robin Lopez,NOH,25,82,27,55,26.0,103.8,106.8,-3.1,5.1,0.58,6.5,11.1,12.0,11.5,11.2,53.4,57.3,19.6,90.64,10.3,2012
Ronny Turiaf,LAC,30,65,47,18,10.8,97.0,95.1,1.9,7.4,1.21,18.5,6.7,14.3,10.7,15.3,50.5,48.5,9.7,94.88,6.0,2012
Roy Hibbert,IND,26,79,49,30,28.7,106.1,97.3,8.7,8.3,0.70,9.1,13.3,15.1,14.2,13.1,44.9,48.9,22.3,91.03,10.1,2012
Ryan Hollins,LAC,28,60,43,17,11.1,101.2,96.9,4.4,2.7,0.25,5.3,8.1,12.8,10.6,21.3,61.4,67.4,13.3,93.07,5.8,2012
Samardo Samuels,CLE,24,18,3,15,10.9,96.7,102.5,-5.8,6.9,1.33,9.3,4.6,10.7,7.3,7.0,36.7,41.1,17.2,97.08,1.6,2012
Samuel Dalembert,MIL,33,47,22,25,16.3,99.7,107.1,-7.3,4.4,0.41,6.0,12.3,23.8,17.5,14.6,54.3,56.5,18.0,97.58,11.7,2012
Serge Ibaka,OKC,23,80,58,22,31.1,110.8,100.2,10.6,2.8,0.34,4.2,10.0,14.7,12.6,12.1,58.6,61.2,17.8,95.21,11.6,2012
Spencer Hawes,PHI,25,82,34,48,27.2,99.9,103.6,-3.8,13.4,1.40,15.3,7.5,18.7,13.0,10.9,48.3,51.4,20.4,92.97,10.9,2012
Tiago Splitter,SAS,28,81,58,23,24.7,105.9,96.2,9.6,9.9,1.30,14.1,8.1,17.8,13.3,10.8,56.0,60.9,17.9,96.66,12.7,2012
Tim Ohlbrecht,HOU,24,3,3,0,3.9,69.6,100.0,-30.4,25.0,0.25,12.5,0.0,9.1,5.0,50.0,33.3,43.6,25.9,94.09,-5.0,2012
Timofey Mozgov,DEN,26,41,27,14,8.9,96.1,105.7,-9.6,3.9,0.36,6.8,13.1,14.1,13.6,18.9,50.6,54.9,14.1,98.44,6.9,2012
Troy Murphy,DAL,33,14,6,8,18.3,98.0,101.6,-3.6,4.5,1.00,8.8,2.7,15.8,9.4,8.8,45.1,49.4,13.1,94.32,7.1,2012
Tyler Hansbrough,IND,27,81,49,32,16.9,96.9,97.6,-0.8,5.0,0.46,5.5,11.0,15.0,13.0,11.9,43.2,52.7,19.8,91.66,10.9,2012
Tyler Zeller,CLE,23,77,24,53,26.4,101.2,107.2,-6.0,7.5,1.01,11.7,7.4,14.5,10.8,11.6,43.8,48.6,15.7,93.62,6.4,2012
Tyson Chandler,NYK,30,66,42,24,32.8,111.2,105.1,6.1,4.4,0.71,9.3,12.6,21.7,17.0,13.1,63.8,67.1,12.6,91.44,12.1,2012
Viacheslav Kravtsov,DET,25,25,8,17,8.9,100.7,105.1,-4.4,6.2,0.64,10.5,10.8,9.9,10.3,16.3,71.7,61.8,15.0,97.41,5.7,2012
Zaza Pachulia,ATL,29,52,29,23,21.8,101.4,102.6,-1.2,10.7,1.13,18.1,12.2,18.6,15.4,16.0,47.3,53.4,14.2,93.20,9.2,2012
Aaron Gray,TOR,27,49,17,32,16.6,96.4,106.5,-10.0,5.5,0.53,10.4,10.5,26.5,18.3,19.6,51.6,52.6,13.4,90.64,7.8,2011
Al Horford,ATL,26,11,7,4,31.6,108.6,100.3,8.3,11.3,1.50,15.6,7.7,15.6,11.6,10.4,55.3,58.5,17.4,90.07,13.0,2011
Al Jefferson,UTA,27,61,32,29,34.0,108.8,104.8,4.1,11.3,2.16,10.1,6.7,22.3,14.6,4.7,49.3,52.0,25.8,92.81,15.4,2011
Amar'e Stoudemire,NYK,29,47,22,25,32.8,99.9,101.8,-1.9,6.3,0.46,5.6,6.9,17.6,12.1,12.2,48.7,54.1,24.8,94.80,12.4,2011
Amir Johnson,TOR,25,64,22,42,24.3,101.2,100.6,0.6,8.5,0.84,14.4,10.2,16.6,13.5,17.1,57.9,60.0,14.1,90.41,9.6,2011
Anderson Varejao,CLE,29,25,10,15,31.4,104.3,105.3,-1.0,8.6,0.96,12.8,13.5,24.1,18.6,13.4,51.4,54.2,16.3,93.94,12.9,2011
Andrea Bargnani,TOR,26,31,13,18,33.3,102.5,104.7,-2.3,11.3,0.88,8.8,2.6,14.8,8.9,10.0,46.7,53.8,28.8,90.40,12.9,2011
Andrew Bogut,MIL,27,12,7,5,30.3,97.9,94.5,3.4,14.8,1.29,15.5,6.1,21.4,13.8,12.0,44.9,46.5,21.4,92.71,12.1,2011
Andrew Bynum,LAL,24,60,38,22,35.2,103.4,101.3,2.1,7.4,0.56,7.2,9.6,23.4,16.9,12.9,55.8,59.4,23.4,92.38,16.5,2011
Andris Biedrins,GSW,26,47,17,30,15.7,99.9,107.5,-7.7,2.9,1.14,16.3,6.4,18.5,12.5,14.3,60.9,58.1,5.1,93.61,4.5,2011
Ben Wallace,DET,37,62,24,38,15.8,92.8,97.8,-5.0,7.3,1.26,23.1,8.2,21.2,14.4,18.3,40.1,39.8,6.8,89.17,9.4,2011
Bismack Biyombo,CHA,19,63,7,56,23.1,91.4,107.3,-15.8,3.2,0.38,6.1,7.5,17.7,12.5,16.1,46.4,48.0,12.9,92.37,6.6,2011
Boris Diaw,SAS,30,57,23,34,25.0,97.2,105.0,-7.8,22.4,1.83,29.9,4.9,14.8,9.8,16.4,48.9,49.8,15.1,94.75,8.5,2011
Brad Miller,MIN,36,15,3,12,9.7,94.8,100.7,-5.9,25.5,2.00,34.8,2.6,11.0,6.6,17.4,46.3,54.2,13.6,95.12,8.4,2011
Brendan Haywood,DAL,32,54,31,23,21.2,100.2,98.8,1.4,2.5,0.41,5.6,12.3,16.0,14.2,13.6,51.8,52.0,12.6,92.93,7.1,2011
Brian Cook,WAS,31,32,17,15,8.6,95.8,96.5,-0.7,5.6,0.91,8.1,3.5,18.5,11.1,8.9,36.7,39.6,18.2,98.83,3.9,2011
Brian Skinner,MEM,36,1,0,1,4.4,66.7,144.4,-77.8,0.0,0.00,0.0,0.0,0.0,0.0,0.0,0.0,0.0,10.0,98.93,-18.2,2011
Brook Lopez,NJN,24,5,2,3,27.2,95.3,105.9,-10.6,9.4,1.00,5.9,5.5,7.2,6.3,5.9,49.4,52.7,30.9,96.72,11.3,2011
Byron Mullens,CHA,23,65,7,58,22.5,96.3,109.3,-12.9,7.3,0.77,7.4,6.5,16.3,11.3,9.6,43.5,47.3,22.1,93.08,8.6,2011
Channing Frye,PHX,29,64,33,31,26.1,109.1,104.1,5.1,7.7,1.40,11.0,4.6,17.8,11.6,7.9,49.0,51.9,19.2,94.01,9.2,2011
Chris Andersen,DEN,33,32,16,16,15.2,106.7,101.7,5.0,1.9,0.35,3.6,10.1,19.2,14.9,10.1,54.6,58.3,14.5,96.93,11.3,2011
Chris Kaman,NOH,30,47,16,31,29.2,100.1,102.8,-2.7,13.4,0.78,11.5,7.1,20.7,14.1,14.7,44.6,47.8,26.2,90.35,11.4,2011
Chris Wilcox,BOS,29,28,15,13,17.2,95.0,98.4,-3.5,4.2,0.40,7.2,8.4,17.5,13.1,18.0,59.8,61.2,14.7,93.71,9.1,2011
Chuck Hayes,SAC,29,54,19,35,19.2,100.3,107.5,-7.1,10.9,1.54,24.5,6.6,15.8,11.1,15.9,42.9,45.9,10.2,93.70,6.3,2011
Cole Aldrich,OKC,23,26,21,5,6.7,92.5,103.2,-10.7,3.4,0.33,4.9,8.0,19.2,13.9,14.8,52.4,59.2,14.9,95.64,12.3,2011
Dan Gadzuric,NYK,34,2,2,0,6.6,85.2,92.6,-7.4,0.0,0.00,0.0,7.7,33.3,20.0,25.0,0.0,0.0,12.9,98.43,-8.8,2011
Daniel Orton,ORL,21,16,8,8,11.7,90.1,101.1,-10.9,4.7,0.71,9.3,10.1,11.4,10.7,13.0,56.7,54.9,12.0,94.29,4.7,2011
Darko Milicic,MIN,27,29,14,15,16.3,95.3,100.1,-4.8,6.2,0.53,8.6,7.1,13.0,10.0,16.2,45.4,45.8,17.0,93.44,4.7,2011
Darryl Watkins,NOH,27,5,2,3,19.5,91.6,104.3,-12.8,6.5,0.38,9.1,9.2,19.2,14.5,24.2,50.0,52.5,14.9,89.06,6.6,2011
David Lee,GSW,29,57,22,35,37.2,105.2,108.2,-3.0,13.2,1.09,12.0,8.4,17.9,13.2,11.0,50.3,54.9,25.6,94.19,12.6,2011
DeAndre Jordan,LAC,23,66,40,26,27.2,108.5,102.9,5.5,1.4,0.23,3.5,11.6,19.5,15.5,15.4,63.2,62.6,11.9,90.32,10.0,2011
DeJuan Blair,SAS,23,64,48,16,21.3,104.3,102.7,1.7,9.1,0.85,10.8,11.5,14.8,13.1,12.7,53.4,54.9,21.0,95.24,9.8,2011
DeMarcus Cousins,SAC,21,64,20,44,30.5,104.2,108.2,-3.9,9.2,0.60,7.1,12.4,23.4,17.5,11.9,44.9,49.9,28.6,96.84,12.7,2011
DeSagana Diop,CHA,30,27,1,26,12.0,83.6,103.1,-19.5,12.4,1.21,26.4,8.9,17.0,12.6,21.8,35.7,34.7,8.7,92.25,5.4,2011
Derrick Favors,UTA,20,65,35,30,21.2,100.4,100.9,-0.5,5.3,0.42,6.3,11.3,19.9,15.5,15.2,49.9,53.7,20.0,94.12,11.6,2011
Dexter Pittman,MIA,24,35,23,12,8.6,96.4,95.2,1.2,4.9,0.53,6.9,9.1,15.0,12.0,13.0,46.8,49.8,17.9,95.94,4.0,2011
Drew Gooden,MIL,30,56,26,30,26.2,105.6,110.3,-4.7,16.2,1.32,14.3,8.6,16.7,12.4,10.8,44.9,51.2,25.5,96.22,11.5,2011
Dwight Howard,ORL,26,54,33,21,38.3,104.6,100.5,4.1,9.8,0.59,8.2,10.0,28.4,19.3,13.9,57.3,56.9,25.9,90.03,17.2,2011
Earl Barron,GSW,30,2,1,1,4.4,88.9,100.0,-11.1,0.0,0.00,0.0,11.1,0.0,5.9,0.0,50.0,50.0,20.0,99.12,-16.7,2011
Eddy Curry,MIA,29,14,12,2,5.9,82.3,123.8,-41.4,2.6,0.10,2.4,5.3,10.7,8.0,24.4,46.2,50.8,21.6,94.14,-0.4,2011
Ekpe Udoh,MIL,25,23,12,11,20.1,104.6,97.0,7.6,7.9,1.44,14.8,8.6,13.6,11.1,10.2,40.9,49.2,14.1,96.67,7.8,2011
Emeka Okafor,NOH,29,27,4,23,28.9,96.2,104.8,-8.6,5.5,0.65,7.8,9.2,20.0,14.4,12.0,53.3,53.9,17.1,89.34,10.4,2011
Enes Kanter,UTA,20,66,36,30,13.2,94.0,102.4,-8.4,1.6,0.15,2.3,11.8,20.2,15.9,15.7,49.6,53.9,16.4,94.25,11.0,2011
Erick Dampier,ATL,36,15,7,8,5.6,103.0,101.2,1.8,6.1,1.33,26.7,12.8,20.8,16.7,20.0,12.5,12.5,5.7,94.23,3.6,2011
Francisco Elson,PHI,36,5,3,2,3.3,64.7,109.1,-44.4,11.1,1.00,20.0,0.0,5.9,2.9,20.0,33.3,33.3,11.4,97.71,4.1,2011
Glen Davis,ORL,26,61,33,28,23.4,100.7,102.8,-2.1,6.2,0.63,6.4,7.6,16.7,12.1,10.3,42.3,46.6,22.2,89.99,9.0,2011
Greg Monroe,DET,22,66,25,41,31.5,102.3,107.8,-5.5,13.0,0.94,12.5,11.9,21.4,16.5,13.3,52.1,56.3,23.2,90.66,14.5,2011
Greg Smith,HOU,21,8,5,3,8.6,87.8,90.2,-2.4,2.6,1.00,7.7,6.5,21.1,13.5,7.7,63.6,63.6,8.1,91.36,8.2,2011
Greg Stiemsma,BOS,26,55,33,22,13.9,93.6,96.5,-2.9,6.1,0.85,13.9,6.8,16.2,11.8,16.3,54.5,57.9,10.9,92.41,8.2,2011
Gustavo Ayon,NOH,27,54,18,36,20.2,100.7,101.3,-0.5,10.9,1.61,18.2,8.6,16.9,12.8,11.3,53.6,55.2,14.2,90.61,11.2,2011
Hamady Ndiaye,WAS,25,3,0,3,1.0,114.3,0.0,114.3,0.0,0.00,0.0,0.0,0.0,0.0,0.0,0.0,0.0,11.1,114.68,-22.2,2011
Hamed Haddadi,MEM,27,35,21,14,5.9,96.1,91.0,5.1,6.4,0.38,9.1,12.8,19.2,16.0,23.9,54.2,58.9,16.4,96.14,10.9,2011
Hasheem Thabeet,POR,25,20,7,13,6.9,77.4,112.3,-34.9,0.0,0.00,0.0,10.9,17.8,14.3,20.5,52.4,58.7,12.4,93.30,7.5,2011
