PLAYER,TEAM,AGE,GP,W,L,MIN,OFFRTG,DEFRTG,NETRTG,AST%,AST/TO,AST Ratio,OREB%,DREB%,REB%,TO Ratio,eFG%,TS%,USG%,PACE,PIE,YEAR
Nicolas Brussino,ATL,25,4,0,4,2.5,125.0,36.4,88.6,0.0,0.00,0.0,0.0,20.0,12.0,0.0,0.0,0.0,8.3,101.72,4.1,2017
Nigel Hayes,SAC,23,9,6,3,13.6,99.6,95.7,3.8,7.7,3.00,14.3,3.0,14.5,8.6,4.8,39.4,39.3,13.1,92.33,6.1,2017
Nikola Mirotic,NOP,27,55,34,21,27.2,109.6,105.4,4.2,7.9,1.29,9.0,3.8,21.3,12.7,7.0,54.6,57.7,22.3,103.04,13.0,2017
Noah Vonleh,CHI,22,54,24,30,16.2,102.5,104.6,-2.1,5.9,1.10,10.5,7.4,26.5,16.7,9.5,48.7,50.9,14.2,98.37,10.8,2017
Norman Powell,TOR,25,70,51,19,15.2,104.8,106.7,-1.9,12.2,1.35,16.4,1.3,10.0,5.6,12.1,47.2,49.2,18.5,99.41,5.6,2017
OG Anunoby,TOR,20,74,51,23,20.0,113.0,103.0,10.0,4.9,1.22,11.7,3.0,9.0,6.1,9.5,57.7,58.7,12.1,99.62,5.6,2017
Okaro White,CLE,25,6,2,4,13.3,101.2,100.6,0.6,3.4,2.00,10.0,4.1,9.9,7.1,5.0,56.3,57.7,10.1,100.15,5.7,2017
Omari Johnson,MEM,29,4,1,3,18.8,126.5,116.0,10.5,10.6,2.33,22.6,6.0,10.3,8.1,9.7,52.4,52.4,13.9,98.11,5.3,2017
Omri Casspi,GSW,30,53,40,13,14.0,106.5,103.4,3.2,9.9,1.38,15.7,4.4,20.5,13.2,11.4,60.4,63.2,15.7,102.01,11.9,2017
Otto Porter Jr.,WAS,25,77,42,35,31.6,110.3,105.1,5.1,9.6,2.09,13.4,4.4,16.1,10.4,6.4,58.1,60.2,18.2,97.75,12.4,2017
P.J. Tucker,HOU,33,82,65,17,27.8,114.8,103.4,11.4,4.7,1.04,12.4,4.1,16.0,10.1,12.0,52.0,53.7,10.3,98.82,5.9,2017
Pascal Siakam,TOR,24,81,59,22,20.7,111.2,102.3,8.9,13.3,2.37,21.0,4.8,16.8,10.9,8.9,53.7,54.9,15.4,98.40,10.2,2017
Pat Connaughton,POR,25,82,49,33,18.1,107.8,103.5,4.3,8.5,2.12,16.8,2.3,8.0,5.2,7.9,51.8,53.9,12.8,99.01,5.8,2017
Patrick Patterson,OKC,29,82,48,34,15.5,102.6,105.7,-3.1,6.8,1.73,15.1,2.4,12.8,7.4,8.7,52.3,55.5,11.2,96.40,7.4,2017
Paul George,OKC,28,79,47,32,36.6,109.7,106.0,3.7,14.3,1.24,13.3,2.3,13.2,7.6,10.7,52.1,57.0,24.8,99.23,12.0,2017
Paul Millsap,DEN,33,38,22,16,30.1,111.8,107.8,3.9,13.9,1.44,15.4,5.8,15.3,10.7,10.7,50.9,54.9,21.7,98.06,10.5,2017
Paul Zipser,CHI,24,54,17,37,15.3,97.7,109.9,-12.2,8.6,1.07,13.7,1.5,14.7,7.8,12.8,42.5,44.5,15.6,96.96,4.2,2017
Quincy Acy,BKN,27,70,26,44,19.4,104.8,106.7,-1.9,6.1,0.95,11.2,2.8,15.3,9.1,11.7,49.6,52.5,14.3,100.89,5.8,2017
Reggie Bullock,DET,27,62,32,30,27.9,107.5,106.9,0.6,8.1,2.02,13.4,1.5,7.2,4.3,6.6,60.3,61.5,15.3,98.41,8.4,2017
Richard Jefferson,DEN,38,20,10,10,8.2,97.1,110.3,-13.2,13.5,3.00,30.0,1.1,9.9,5.2,10.0,48.1,49.9,8.9,100.04,4.7,2017
Richaun Holmes,PHI,24,48,30,18,15.5,104.1,105.7,-1.6,12.2,2.44,17.5,7.4,18.2,13.1,7.2,56.8,58.5,15.9,103.41,11.5,2017
Robert Covington,PHI,27,80,51,29,31.6,109.9,100.0,9.9,8.4,1.24,13.3,2.2,13.7,8.2,10.7,53.4,56.3,16.8,101.42,9.0,2017
Rodney McGruder,MIA,26,18,11,7,16.6,111.9,106.5,5.5,7.5,4.25,17.5,3.5,7.8,5.5,4.1,59.6,59.5,11.4,96.89,6.6,2017
Rondae Hollis-Jefferson,BKN,23,68,26,42,28.2,105.9,109.6,-3.7,14.3,1.38,14.6,5.0,17.5,11.3,10.6,48.1,54.8,21.7,101.18,11.9,2017
Royce O'Neale,UTA,25,69,43,26,16.7,106.3,97.6,8.7,12.2,1.73,20.3,2.2,17.5,10.1,11.8,49.6,54.0,14.0,98.08,9.2,2017
Rudy Gay,SAS,31,57,36,21,21.6,106.4,103.9,2.5,9.7,0.94,9.7,6.0,17.5,11.7,10.4,50.6,54.5,23.7,97.08,12.5,2017
Ryan Anderson,HOU,30,66,52,14,26.1,113.8,106.9,6.9,5.0,1.43,9.6,5.4,13.9,9.6,6.7,56.8,59.2,14.1,99.50,7.7,2017
Sam Dekker,LAC,24,73,36,37,12.1,106.6,102.5,4.2,5.9,1.15,10.7,5.0,13.6,9.5,9.3,51.4,53.4,14.8,103.18,7.9,2017
Semi Ojeleye,BOS,23,73,50,23,15.8,97.1,103.6,-6.5,2.6,0.80,8.0,3.1,10.6,6.8,10.0,45.2,47.3,8.8,98.38,3.2,2017
Serge Ibaka,TOR,28,76,53,23,27.5,112.8,106.1,6.8,4.4,0.69,6.3,3.7,18.3,11.2,9.1,55.2,57.4,18.9,99.68,9.8,2017
Shabazz Muhammad,MIL,25,43,25,18,9.7,103.0,115.7,-12.7,5.5,2.33,6.1,5.7,13.6,9.5,2.6,46.5,51.0,22.5,99.74,9.0,2017
Skal Labissiere,SAC,22,60,19,41,20.7,104.5,108.8,-4.3,8.8,0.99,11.1,7.8,15.7,11.7,11.2,46.7,51.3,20.4,97.64,8.4,2017
Solomon Hill,NOP,27,12,8,4,15.6,101.9,107.1,-5.2,14.0,2.44,29.3,4.6,12.4,8.7,12.0,31.7,33.2,11.3,107.48,3.3,2017
Stanley Johnson,DET,22,69,33,36,27.4,104.6,105.2,-0.6,8.6,1.45,13.7,1.7,11.5,6.5,9.4,43.5,48.0,16.1,97.81,5.9,2017
T.J. Warren,PHX,24,65,18,47,33.0,103.3,112.2,-9.0,6.9,1.00,6.3,5.5,9.3,7.4,6.3,50.7,54.1,24.3,101.69,10.7,2017
TJ Leaf,IND,21,53,31,22,8.7,101.4,113.1,-11.7,2.8,0.90,5.6,5.8,11.9,8.7,6.2,53.7,54.5,13.6,100.13,6.1,2017
Taj Gibson,MIN,33,82,47,35,33.2,113.2,108.5,4.6,5.1,1.11,9.9,7.2,14.6,10.9,8.9,58.1,61.0,14.4,97.18,9.4,2017
Tarik Black,HOU,26,51,40,11,10.5,97.7,105.0,-7.3,4.2,0.37,6.5,10.8,18.1,14.4,17.4,59.4,58.2,14.7,101.28,7.3,2017
Taurean Prince,ATL,24,82,24,58,30.0,103.8,111.4,-7.5,13.5,1.12,14.7,2.0,13.8,7.8,13.1,51.6,54.9,21.6,100.03,9.0,2017
Terrence Ross,ORL,27,24,10,14,25.0,103.9,107.7,-3.8,8.8,1.31,14.0,1.6,10.2,5.9,10.7,47.6,50.5,16.6,102.21,6.1,2017
Thabo Sefolosha,UTA,34,38,16,22,21.2,104.6,100.8,3.8,6.6,1.10,10.1,3.8,17.0,10.4,9.1,55.8,59.1,16.2,98.47,11.4,2017
Thaddeus Young,IND,30,81,48,33,32.2,108.7,105.0,3.7,8.5,1.45,13.1,7.4,12.8,10.1,9.0,52.1,52.8,17.1,97.17,9.0,2017
Thon Maker,MIL,21,74,40,34,16.7,105.8,110.8,-5.0,5.5,1.05,10.3,6.4,13.0,9.7,9.8,46.0,49.9,14.7,97.25,5.0,2017
Tim Hardaway Jr.,NYK,26,57,19,38,33.1,107.9,109.8,-1.9,12.3,1.68,13.1,1.6,9.9,5.7,7.8,49.6,53.3,22.9,99.13,9.1,2017
Timothe Luwawu-Cabarrot,PHI,23,52,29,23,15.5,102.6,102.7,-0.1,9.8,1.42,14.0,1.7,6.4,4.1,9.9,47.4,51.1,16.8,102.87,4.1,2017
Tobias Harris,LAC,25,80,39,41,33.3,108.3,110.6,-2.3,11.5,1.83,12.0,2.1,14.5,8.1,6.5,53.5,56.5,22.7,98.20,11.3,2017
Tomas Satoransky,WAS,26,73,39,34,22.5,107.1,105.6,1.5,24.6,3.45,35.9,4.5,9.9,7.2,10.4,58.5,61.5,13.4,97.98,10.6,2017
Tony Allen,NOP,36,22,12,10,12.4,101.7,103.7,-2.0,5.1,0.47,7.0,7.4,9.1,8.3,14.7,50.5,51.4,18.1,104.70,3.6,2017
Torrey Craig,DEN,27,39,22,17,16.1,108.0,110.9,-2.9,5.4,1.25,12.8,6.4,13.4,10.0,10.2,51.5,53.5,11.6,100.03,5.6,2017
Travis Wear,LAL,27,17,7,10,13.4,104.0,101.9,2.1,4.5,1.17,7.9,0.0,16.3,8.1,6.7,46.5,49.7,15.2,101.04,5.2,2017
Treveon Graham,CHA,24,63,28,35,16.7,103.4,108.0,-4.6,8.2,2.19,17.7,3.6,7.9,5.6,8.1,52.5,55.3,11.2,99.36,4.7,2017
Trevor Ariza,HOU,33,67,51,16,33.9,113.9,105.6,8.3,6.6,2.02,12.5,1.4,11.6,6.5,6.2,54.2,56.7,14.1,99.00,7.7,2017
Trevor Booker,IND,30,68,36,32,17.0,105.0,105.7,-0.7,10.6,1.39,15.6,9.7,17.2,13.4,11.3,52.8,55.7,15.9,101.57,10.0,2017
Trey Lyles,DEN,22,73,41,32,19.1,108.2,108.4,-0.2,10.5,1.49,11.9,3.9,21.5,12.5,8.0,56.6,59.1,20.5,98.97,12.8,2017
Tristan Thompson,CLE,27,53,27,26,20.2,107.7,113.2,-5.5,4.3,0.92,9.8,11.3,21.0,16.1,10.7,56.2,56.9,12.1,99.74,8.5,2017
Troy Williams,NYK,23,21,7,14,14.6,108.0,112.0,-3.9,7.1,0.84,10.3,7.1,13.7,10.3,12.2,51.8,54.4,19.2,101.48,7.9,2017
Tyler Cavanaugh,ATL,24,39,11,28,13.3,105.0,107.1,-2.1,7.6,2.08,13.4,8.1,17.1,12.2,6.5,54.6,56.7,13.9,101.19,8.2,2017
Tyler Lydon,DEN,22,1,1,0,2.2,75.0,225.0,-150.0,0.0,0.00,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,88.62,0.0,2017
Tyreke Evans,MEM,28,52,19,33,30.9,106.5,106.4,0.1,30.4,2.30,21.0,2.7,13.7,8.3,9.1,52.3,56.1,27.7,95.78,16.0,2017
Udonis Haslem,MIA,38,14,9,5,5.1,91.4,92.3,-0.9,11.9,2.50,21.7,3.9,9.2,6.5,8.7,23.3,25.2,11.3,94.11,2.1,2017
Vince Carter,SAC,41,58,20,38,17.7,103.4,106.7,-3.3,9.9,1.92,17.1,1.7,13.0,7.1,8.9,50.4,52.3,14.4,95.91,7.3,2017
Vincent Hunter,MEM,23,4,0,4,1.9,105.9,75.0,30.9,0.0,0.00,0.0,18.2,16.7,17.6,16.7,60.0,60.0,25.0,106.93,25.0,2017
Wayne Selden,MEM,23,35,10,25,19.8,100.3,108.7,-8.4,15.4,1.22,15.9,2.3,6.0,4.1,13.0,52.2,55.1,21.2,100.36,7.2,2017
Wes Iwundu,ORL,23,62,18,44,16.5,100.3,104.9,-4.6,8.4,1.90,17.5,3.3,10.0,6.5,9.2,44.7,48.0,11.4,97.62,5.3,2017
Wesley Johnson,LAC,30,74,38,36,20.1,105.2,106.5,-1.4,5.6,1.11,12.0,1.9,12.2,7.1,10.8,48.9,51.2,12.6,102.21,5.8,2017
Wesley Matthews,DAL,31,63,20,43,33.8,103.8,111.0,-7.2,12.5,2.07,17.3,1.3,8.5,4.7,8.3,51.6,54.1,17.3,97.12,7.1,2017
Will Barton,DEN,27,81,46,35,33.1,110.7,108.6,2.1,18.5,2.22,20.7,2.6,12.6,7.5,9.3,52.8,56.2,20.1,98.63,10.9,2017
Wilson Chandler,DEN,31,74,41,33,31.7,110.5,109.1,1.4,9.4,1.73,17.1,4.4,12.7,8.5,9.9,51.5,54.2,14.2,98.10,7.1,2017
Zach Collins,POR,20,66,41,25,15.8,107.6,106.3,1.3,7.0,0.90,12.5,4.4,16.3,10.5,13.9,45.8,47.5,15.3,96.46,5.2,2017
Zach Randolph,SAC,36,59,18,41,25.6,102.5,114.7,-12.2,14.6,1.09,12.1,6.3,21.5,13.5,11.1,50.7,52.9,27.0,96.17,12.2,2017
Zhou Qi,HOU,22,18,14,4,6.9,81.5,107.6,-26.1,2.8,0.20,4.0,4.2,11.6,7.8,20.0,21.9,29.5,16.3,102.22,-0.5,2017
Aaron Gordon,ORL,21,80,29,51,28.7,107.2,110.4,-3.1,9.7,1.69,12.5,4.8,12.4,8.6,7.4,49.9,53.0,19.7,97.91,8.8,2016
Adreian Payne,MIN,26,18,5,13,7.5,101.8,98.6,3.2,8.9,0.88,9.0,6.0,17.9,11.7,10.3,45.4,50.5,21.9,98.82,8.1,2016
Al-Farouq Aminu,POR,26,61,33,28,29.1,108.1,107.1,0.9,8.2,1.05,13.8,4.4,20.4,12.6,13.1,46.8,50.6,15.5,97.64,9.2,2016
Alan Anderson,LAC,34,30,20,10,10.3,101.9,112.2,-10.3,5.2,1.57,10.6,1.0,6.7,3.9,6.7,46.3,49.4,13.7,97.13,2.3,2016
Alan Williams,PHX,24,47,11,36,15.1,106.2,105.1,1.2,4.9,0.62,6.1,12.1,25.5,18.8,9.8,51.7,54.7,20.3,102.86,12.7,2016
Alex Abrines,OKC,23,68,37,31,15.5,107.2,107.8,-0.6,5.5,1.21,9.3,1.6,6.6,4.0,7.6,53.1,56.0,15.3,100.76,5.2,2016
Alex Poythress,PHI,23,6,0,6,26.1,105.8,115.9,-10.0,5.2,1.67,7.6,6.5,12.2,9.2,4.5,51.9,54.8,16.2,99.93,8.0,2016
Alonzo Gee,DEN,30,13,4,9,6.9,104.2,103.3,0.9,9.2,1.50,21.4,4.3,11.0,7.7,14.3,21.4,30.6,10.3,107.63,0.8,2016
Amir Johnson,BOS,30,80,51,29,20.1,112.3,104.6,7.7,12.5,1.82,22.2,7.4,15.0,11.3,12.2,61.2,62.8,13.6,97.02,9.1,2016
Andre Iguodala,GSW,33,76,64,12,26.3,114.1,101.7,12.4,16.9,4.50,33.4,2.7,11.4,7.4,7.4,60.5,62.4,11.1,101.67,10.2,2016
Andre Roberson,OKC,25,79,46,33,30.1,108.1,104.7,3.4,4.5,1.55,12.3,3.9,12.4,8.1,7.9,51.3,51.0,9.9,99.47,5.9,2016
Andrew Nicholson,BKN,27,38,20,18,9.0,95.4,113.1,-17.7,4.7,0.59,7.0,4.5,13.3,8.9,11.9,41.0,42.7,17.2,98.04,3.1,2016
Andrew Wiggins,MIN,22,82,31,51,37.2,111.1,111.3,-0.2,10.4,1.01,8.6,3.4,7.7,5.6,8.6,48.4,53.4,28.6,96.58,9.5,2016
Anthony Bennett,BKN,24,23,3,20,11.5,107.0,118.5,-11.5,7.5,1.00,9.0,9.2,18.7,14.0,9.0,48.4,53.3,18.8,104.12,9.4,2016
Anthony Brown,ORL,24,11,3,8,14.5,100.0,100.3,-0.3,8.0,1.33,12.5,4.5,14.7,9.5,9.4,43.0,43.0,15.2,95.83,5.8,2016
Anthony Davis,NOP,24,75,31,44,36.1,105.2,104.1,1.1,11.0,0.87,7.4,6.2,24.1,15.5,8.5,51.8,58.0,32.1,98.95,19.2,2016
Anthony Tolliver,SAC,32,65,26,39,22.7,106.3,110.5,-4.2,7.7,1.38,14.8,3.6,13.2,8.4,10.7,57.0,59.5,13.3,97.63,7.3,2016
Arinze Onuaku,ORL,29,8,3,5,3.5,80.4,105.3,-24.9,14.3,1.00,25.0,6.5,16.7,10.9,25.0,50.0,50.0,9.7,95.72,4.9,2016
Aron Baynes,DET,30,75,34,41,15.5,103.0,97.1,5.9,3.9,0.64,7.9,9.3,18.3,13.8,12.4,51.3,57.0,13.9,98.25,8.5,2016
Axel Toupane,NOP,24,4,2,2,11.9,95.9,108.3,-12.5,0.0,0.00,0.0,0.0,2.0,1.0,0.0,61.1,61.1,8.4,97.59,2.0,2016
Ben Bentil,DAL,22,3,2,1,3.3,79.2,134.8,-55.6,0.0,0.00,0.0,0.0,20.0,11.1,25.0,0.0,0.0,16.0,114.32,-6.1,2016
Bismack Biyombo,ORL,24,81,29,52,22.1,100.3,108.9,-8.6,6.5,0.78,12.1,8.3,22.7,15.3,15.5,52.8,54.6,13.4,95.79,8.7,2016
Blake Griffin,LAC,28,61,40,21,34.0,116.7,106.2,10.5,23.5,2.11,18.8,5.7,18.1,12.2,8.9,51.3,56.9,27.6,97.30,15.2,2016
Bobby Portis,CHI,22,64,30,34,15.6,102.4,105.9,-3.4,5.9,0.95,7.4,7.0,22.0,14.2,7.8,53.1,54.5,19.0,97.11,11.0,2016
Boris Diaw,UTA,35,73,45,28,17.6,104.9,104.8,0.0,20.7,1.95,28.4,3.9,9.0,6.5,14.5,47.7,49.4,15.4,93.03,7.1,2016
Brandan Wright,MEM,29,28,14,14,16.0,106.1,102.1,4.0,6.0,1.50,8.6,6.9,10.1,8.5,5.7,61.5,62.8,16.1,93.66,11.6,2016
Brandon Bass,LAC,32,52,29,23,11.1,102.0,114.5,-12.5,6.3,0.72,7.7,7.6,15.0,11.3,10.6,57.8,65.0,19.2,98.19,12.2,2016
Brandon Ingram,LAL,19,79,26,53,28.9,105.7,112.9,-7.2,10.5,1.43,15.7,2.5,11.4,6.8,10.9,44.2,47.4,16.6,99.79,5.5,2016
Brandon Rush,MIN,31,47,15,32,21.9,109.2,111.3,-2.1,5.8,1.61,16.7,1.7,8.1,5.0,10.4,49.2,50.5,9.7,95.94,4.3,2016
Brice Johnson,LAC,23,3,1,2,3.1,110.0,75.0,35.0,16.7,1.00,11.1,14.3,22.2,18.8,11.1,28.6,28.6,34.8,104.16,10.8,2016
Bruno Caboclo,TOR,21,9,8,1,4.5,88.4,91.5,-3.1,15.4,2.00,18.2,10.0,12.5,11.1,9.1,43.8,43.8,17.5,100.05,9.4,2016
CJ Miles,IND,30,76,39,37,23.4,107.7,106.0,1.7,4.1,1.20,6.2,1.7,11.4,6.5,5.2,56.5,59.2,17.9,97.35,8.6,2016
Caris LeVert,BKN,22,57,15,42,21.7,104.7,107.9,-3.2,13.2,1.86,18.6,1.8,12.4,7.1,10.0,52.8,55.6,16.1,104.53,8.6,2016
Carmelo Anthony,NYK,33,74,29,45,34.3,107.8,112.7,-4.8,14.1,1.39,11.2,2.3,14.3,8.2,8.0,48.8,53.5,28.6,97.04,11.8,2016
Chandler Parsons,MEM,28,34,18,16,19.8,103.5,108.1,-4.5,12.2,2.29,17.2,0.9,12.8,6.7,7.5,39.4,43.6,18.1,94.05,5.6,2016
Channing Frye,CLE,34,74,44,30,18.9,110.5,109.3,1.2,5.0,0.85,6.9,2.7,17.2,10.3,8.1,58.9,61.2,19.3,97.81,10.1,2016
Cheick Diallo,NOP,20,17,9,8,11.7,99.8,111.9,-12.1,3.1,0.57,4.1,10.6,25.4,17.6,7.2,47.4,51.0,19.8,101.48,11.3,2016
Chinanu Onuaku,HOU,20,5,2,3,10.3,95.6,136.6,-41.0,8.6,0.75,18.8,4.2,16.3,10.3,25.0,71.4,79.9,10.5,104.65,7.2,2016
Chris Andersen,CLE,38,12,8,4,9.5,111.3,107.3,3.9,6.3,1.00,12.8,8.8,17.2,13.5,12.8,40.9,49.7,13.4,97.65,6.3,2016
Chris McCullough,WAS,22,16,1,15,5.0,120.9,91.3,29.6,3.6,0.67,5.1,11.5,11.8,11.7,7.7,51.6,52.6,18.9,102.92,8.5,2016
Christian Wood,CHA,21,13,5,8,8.2,102.8,95.3,7.5,3.1,0.29,5.1,12.8,12.8,12.8,17.9,52.2,59.1,15.0,95.34,9.3,2016
Corey Brewer,LAL,31,82,47,35,15.6,108.8,104.6,4.2,10.4,1.76,18.3,2.4,10.4,6.3,10.4,46.1,49.1,14.3,100.67,5.7,2016
Cristiano Felicio,CHI,24,66,31,35,15.8,103.5,104.1,-0.7,6.1,1.21,11.9,11.4,17.6,14.5,9.8,57.9,60.3,12.4,96.43,10.0,2016
Dahntay Jones,CLE,36,1,0,1,12.0,125.0,109.5,15.5,20.0,1.00,9.1,6.7,7.7,7.1,9.1,37.5,46.1,41.7,82.00,7.6,2016
Damjan Rudez,ORL,31,45,12,33,7.0,95.0,107.2,-12.2,10.1,2.22,17.1,1.4,7.1,4.0,7.7,46.6,46.6,13.4,98.28,3.6,2016
Daniel Ochefu,WAS,23,19,12,7,3.9,94.2,115.1,-21.0,7.0,1.00,8.8,6.5,25.8,15.4,8.8,44.4,43.0,17.7,98.05,4.5,2016
Danilo Gallinari,DEN,28,63,31,32,33.9,113.9,110.5,3.4,9.0,1.65,11.9,1.8,13.0,7.5,7.2,53.1,62.2,19.8,99.27,11.4,2016
Danny Green,SAS,30,68,51,17,26.6,109.7,101.7,8.0,9.7,1.63,18.7,1.8,10.4,6.2,11.4,52.3,53.7,13.5,93.90,6.9,2016
Dante Cunningham,NOP,30,66,28,38,25.0,105.8,106.6,-0.7,3.1,1.32,8.5,3.4,12.9,8.2,6.4,58.4,58.6,10.7,99.59,6.8,2016
Danuel House Jr.,WAS,24,1,0,1,0.8,0.0,0.0,0.0,0.0,0.00,0.0,0.0,100,50.0,0.0,0.0,0.0,0.0,87.10,0.0,2016
Dario Saric,PHI,23,81,28,53,26.3,100.6,106.8,-6.2,14.5,0.99,13.1,5.1,18.3,11.7,13.2,46.8,50.8,24.0,101.06,10.3,2016
Darrell Arthur,DEN,29,41,20,21,15.6,108.2,109.7,-1.5,9.9,1.17,13.9,3.8,13.3,8.6,11.9,56.5,58.3,17.6,99.56,7.7,2016
Darrun Hilliard,DET,24,39,19,20,9.8,100.7,100.1,0.5,13.3,1.18,16.6,0.5,8.2,4.3,14.1,42.1,45.9,19.1,96.19,3.9,2016
David Lee,SAS,34,79,58,21,18.7,109.8,99.5,10.3,12.6,1.51,18.4,10.6,18.9,14.9,12.2,59.0,61.3,16.1,98.36,12.6,2016
David West,GSW,36,68,56,12,12.6,107.1,98.6,8.5,26.0,1.94,29.8,6.3,16.9,12.1,15.4,54.2,57.1,19.1,97.12,12.3,2016
Davis Bertans,SAS,24,67,51,16,12.1,104.8,99.2,5.6,8.4,1.44,14.2,2.7,9.3,6.0,9.8,58.8,60.9,14.8,98.70,7.7,2016
DeAndre' Bembry,ATL,22,38,20,18,9.8,99.5,103.3,-3.8,12.3,1.75,18.9,3.7,12.0,7.8,10.8,48.5,48.1,14.4,97.36,7.2,2016
DeMarcus Cousins,NOP,26,72,30,42,34.2,108.6,109.5,-0.9,26.2,1.23,14.4,6.4,27.3,16.7,11.6,49.8,56.2,35.9,96.04,17.8,2016
DeMarre Carroll,TOR,30,72,44,28,26.1,110.6,107.8,2.8,5.6,1.37,10.1,3.4,11.3,7.4,7.4,49.9,53.0,15.4,95.62,7.1,2016
Derrick Favors,UTA,25,50,33,17,23.7,104.2,101.5,2.6,7.9,0.93,9.6,8.3,18.5,13.5,10.3,49.0,51.2,20.4,93.52,10.8,2016
Derrick Jones Jr.,PHX,20,32,7,25,17.0,108.5,104.3,4.2,3.0,0.92,7.3,6.8,6.8,6.8,7.9,57.4,60.4,11.7,102.31,6.0,2016
Derrick Williams,CLE,26,50,16,34,16.1,103.8,108.2,-4.4,5.4,1.00,8.2,2.4,13.2,7.9,8.2,50.4,53.7,17.5,96.53,7.4,2016
Deyonta Davis,MEM,20,36,23,13,6.6,95.8,102.2,-6.4,1.5,0.25,3.1,7.7,15.7,11.7,12.5,51.1,52.8,11.3,97.49,6.0,2016
Dirk Nowitzki,DAL,39,54,23,31,26.4,103.7,105.0,-1.3,9.9,1.61,9.6,1.6,23.8,12.6,6.0,49.5,52.9,24.6,97.23,12.4,2016
Domantas Sabonis,OKC,21,81,46,35,20.1,104.2,102.5,1.7,7.3,0.99,12.1,2.7,14.6,8.6,12.3,45.2,46.9,15.6,98.25,4.9,2016
Donatas Motiejunas,NOP,26,34,16,18,14.1,101.7,112.8,-11.1,9.6,1.03,14.4,5.2,16.0,10.4,14.0,45.3,47.0,16.8,102.38,5.3,2016
Dorian Finney-Smith,DAL,24,81,33,48,20.3,103.2,105.5,-2.3,6.1,1.49,14.1,3.4,10.9,7.1,9.5,45.6,48.6,11.5,93.71,4.9,2016
Doug McDermott,OKC,25,66,35,31,22.8,107.3,109.1,-1.8,6.0,1.53,9.3,1.3,10.5,5.8,6.1,52.4,55.4,16.2,96.64,7.7,2016
Dragan Bender,PHX,19,43,13,30,13.3,105.4,106.7,-1.3,5.7,0.72,10.5,3.9,13.5,8.7,14.5,44.1,44.0,14.5,100.03,3.3,2016
Draymond Green,GSW,27,76,62,14,32.5,116.2,100.9,15.3,27.2,2.90,36.3,4.1,18.3,11.7,12.5,48.1,52.2,15.9,102.08,11.7,2016
Dwight Powell,DAL,25,77,30,47,17.3,103.7,109.0,-5.4,6.2,1.44,9.4,6.9,17.9,12.0,6.5,54.2,58.8,16.2,94.69,10.7,2016
Ed Davis,POR,28,46,19,27,17.2,104.8,111.7,-6.8,5.0,0.70,10.7,11.4,18.6,14.9,15.2,52.8,56.3,11.8,98.40,6.1,2016
Elijah Millsap,PHX,29,2,1,1,11.6,86.7,100.0,-13.3,6.7,0.50,9.1,12.0,11.5,11.8,18.2,14.3,19.0,19.2,93.37,-3.6,2016
Ersan Ilyasova,ATL,30,82,35,47,26.1,103.9,104.3,-0.4,10.7,1.22,11.4,5.2,16.3,10.8,9.4,51.1,54.6,21.6,100.62,10.6,2016
Evan Turner,POR,28,65,34,31,25.5,103.3,108.8,-5.5,19.6,2.05,22.8,2.1,12.5,7.3,11.1,45.4,49.1,18.2,98.50,8.8,2016
Georges Niang,IND,24,23,11,12,4.0,102.6,100.0,2.6,7.4,1.00,10.6,1.9,16.0,8.4,10.6,26.4,28.5,18.4,101.45,2.0,2016
Gerald Green,BOS,31,47,32,15,11.4,107.4,107.3,0.0,10.0,1.32,10.7,2.8,12.2,7.5,8.1,49.4,52.4,22.3,97.89,8.1,2016
Giannis Antetokounmpo,MIL,22,80,42,38,35.6,108.6,107.5,1.1,26.9,1.85,19.7,5.2,19.9,12.7,10.6,54.1,59.9,28.0,95.24,17.6,2016
Glenn Robinson III,IND,23,69,35,34,20.7,102.9,105.3,-2.4,4.8,1.27,10.4,4.1,12.7,8.5,8.1,54.0,56.4,12.5,99.17,8.1,2016
Gordon Hayward,UTA,27,73,46,27,34.5,110.6,103.8,6.8,17.9,1.80,14.7,2.1,13.6,8.1,8.1,53.6,59.5,26.9,92.39,15.8,2016
Gorgui Dieng,MIN,27,82,31,51,32.4,110.1,109.3,0.8,8.6,1.48,15.8,7.3,18.1,12.6,10.7,51.4,55.5,14.0,95.49,9.2,2016
Harrison Barnes,DAL,25,79,32,47,35.5,104.0,106.2,-2.2,7.6,1.14,7.2,3.4,11.7,7.5,6.3,49.8,54.1,25.2,93.53,11.2,2016
Henry Ellenson,DET,20,19,8,11,7.7,99.7,101.7,-2.0,7.4,0.50,8.0,5.0,21.7,13.1,16.1,43.8,44.4,23.4,96.99,7.6,2016
Hollis Thompson,NOP,26,40,12,28,18.8,99.7,104.3,-4.5,7.2,3.18,13.5,2.4,11.5,7.0,4.2,46.5,48.2,13.1,98.18,5.8,2016
JaMychal Green,MEM,27,77,40,37,27.3,105.6,105.2,0.3,6.4,0.89,11.2,8.1,18.6,13.3,12.5,55.5,60.1,14.4,93.62,9.3,2016
Jabari Parker,MIL,22,51,22,29,33.9,108.1,110.6,-2.5,13.7,1.53,12.4,4.8,13.4,9.2,8.1,53.0,56.3,25.7,97.28,12.1,2016
