Position,index,PIE,YEAR,AGE,PLAYER,FP,MIN,PTS,FGM,FGA,DREB,TOV,REB,FTA,FTM,AST,OREB,GP,3PA,OFFRTG,TS%,AST%,REB%,FG%,AST/TO,NETRTG,Salary,PlayerGrade
Guard,10455,-7.2,2010,27,Antoine Wright,1.1,4.5,0.3,0.1,1.1,0.1,0.1,0.4,0,0,0,0.3,7,0.6,76.7,12.5,0,4.3,12.5,0,-31,992680,belowAverage
Guard,10649,5.3,2009,26,Antoine Wright,12.5,20.8,6.5,2.4,6,2.3,0.9,2.8,1.1,0.8,1.1,0.6,67,2.6,108.8,50.2,7.5,7.2,40.6,1.22,0.7,2110550,aboveAvergae
Guard,10851,4,2008,25,Antoine Wright,14.1,23.9,7.3,2.8,6.6,1.6,0.8,2.1,1.5,1.1,1.2,0.5,65,2.3,110.9,50.1,7.1,4.6,41.5,1.43,2.5,1800000,aboveAvergae
Guard,11049,5.5,2007,24,Antoine Wright,13.3,22,6.3,2.4,5.9,1.9,0.9,2.6,1.2,0.8,1.4,0.7,56,2,96.9,48.8,11.3,6.1,41.3,1.6,-6.6,1680600,aboveAvergae
Guard,11465,-1.3,2005,22,Antoine Wright,3.2,9.5,1.8,0.7,2.1,0.6,0.5,0.8,0.6,0.3,0.3,0.2,39,0.4,89.2,38.6,5.7,4.3,35.8,0.57,-8.8,1461360,aboveAvergae
Guard,10669,8.1,2009,23,Chris Douglas-Roberts,17.3,25.8,9.8,3.8,8.6,2.3,1.4,3,2.3,2,1.4,0.7,67,0.8,96,51.2,9.9,6,44.5,0.96,-10.9,736000,belowAverage
Guard,10508,3,2010,33,Ime Udoka,3.9,6.5,0.7,0.3,1.1,0.7,0.3,1,0.4,0.2,0.7,0.3,20,0.4,96.6,28.5,15.3,7.3,23.8,2.6,-7.3,264232,belowAverage
Guard,10708,7.3,2009,32,Ime Udoka,9.3,13.7,3.6,1.3,3.5,2,0.6,2.8,0.8,0.6,0.8,0.7,69,1.3,102.3,47,9.1,9.9,37.8,1.38,-1.3,838034,belowAverage
Guard,10909,7.9,2008,31,Ime Udoka,10.5,15.5,4.3,1.6,4.3,2.4,0.6,2.8,0.7,0.4,0.8,0.4,67,1.9,102.8,47,8.3,9.2,38.3,1.42,5.8,1080000,aboveAvergae
Guard,11534,5.1,2005,28,Ime Udoka,6.6,14.3,2.8,1.1,3,1.8,0.3,2.1,0.8,0.4,0.8,0.4,8,0.4,97.6,41.3,8.2,8.4,37.5,3,-3.3,2040620.29,aboveAvergae
Guard,11948,4.2,2003,26,Ime Udoka,5.8,7,2,0.8,2.3,1,0.8,1.3,1,0.5,0.5,0.3,4,0.3,90,37.2,15.4,9.6,33.3,0.67,-8,746049.8,belowAverage
Guard,11327,9.4,2006,30,James Posey,19,27,7.7,2.6,6.1,4.1,0.8,5,1.4,1.1,1.3,0.9,71,3.6,101.8,57.9,7.8,9.7,43.1,1.71,-0.8,6392100,topPayer
Guard,11542,6.9,2005,29,James Posey,17.4,28.6,7.2,2.4,5.9,4.3,0.9,4.8,0.9,0.7,1.3,0.5,67,4.3,110.2,57.2,6.6,8.8,40.3,1.53,6,5900400,topPayer
Guard,11750,7.7,2004,28,James Posey,18.9,27.7,8.1,2.5,7.1,3.5,1.4,4.4,2.2,1.9,1.8,0.9,50,3.6,99,50,11,8.4,35.7,1.28,-2.5,5408700,good
Guard,12148,10.2,2002,26,James Posey,22.9,30.3,10.8,3.7,9.1,4,1.7,5.1,3,2.5,2.2,1.1,83,2.8,97.7,51.9,12.6,8.6,41.1,1.28,-3,1723606,aboveAvergae
Guard,12341,8.4,2001,25,James Posey,26,30.7,10.7,3.8,10.1,4.4,1.7,5.9,2.8,2.2,2.5,1.5,73,3.2,100.8,47.4,12.9,9.5,37.6,1.42,-5,1120680,aboveAvergae
Guard,12540,7.9,2000,24,James Posey,21,27.5,8.1,3,7.2,3.7,1.2,5.3,1.7,1.4,2,1.5,82,2.6,101.9,51.1,11,9.1,41.2,1.6,0.8,1047600,belowAverage
Guard,12732,8,1999,23,James Posey,19.3,25.3,8.2,2.8,6.6,2.9,1.2,3.9,1.9,1.5,1.8,1,81,2.7,100.9,55,10.6,7.5,42.9,1.54,-1.2,974520,belowAverage
Guard,10732,6,2009,28,Joey Graham,7.8,12,4.2,1.7,3.2,1.3,0.7,2,1.2,0.9,0.3,0.6,63,0.2,102.1,56.8,4.6,8.5,52,0.51,-2.5,884881,belowAverage
Guard,10930,7.6,2008,27,Joey Graham,13.9,19.8,7.7,3,6.2,2.5,0.9,3.7,2.1,1.7,0.6,1.2,78,0.2,101.4,54.2,5.1,9.8,48.1,0.65,-4.4,2449184,aboveAvergae
Guard,10567,7.4,2010,27,Maurice Ager,4.5,7.2,3.8,1.5,2.8,0.5,1,0.5,0,0,0.3,0,4,1,91.4,68.2,6.3,3.3,54.5,0.25,-8.6,83305,belowAverage
Guard,10966,-2.4,2008,25,Maurice Ager,2.8,4.9,1.7,0.8,2.2,0.4,0.2,0.5,0.4,0.2,0.2,0.2,20,0.3,90,36.5,7.1,4.8,34.9,0.75,-2.5,1042440,belowAverage
Guard,11174,-0.5,2007,24,Maurice Ager,2.9,6.3,2,0.8,2.5,0.3,0.2,0.5,0.5,0.2,0.3,0.2,26,0.7,95.5,36.3,8.5,3.9,32.3,1.33,-9.7,974400,belowAverage
Guard,10583,5.8,2010,23,Pape Sy,4.5,7,2.3,0.7,2,0.3,1,1,1,1,0.7,0.7,3,0.3,88.4,47.8,22.2,7.7,33.3,0.67,-13.9,473604,belowAverage
Guard,11392,10.2,2006,30,Peja Stojakovic,25.3,32.7,17.8,6.4,15.1,3.3,1.5,4.2,2.9,2.4,0.8,0.8,13,6.5,106.1,54.3,4.5,6.4,42.3,0.58,2,8661440.45,topPayer
Guard,11608,13.5,2005,29,Peja Stojakovic,30.8,36.3,19.5,6.9,14.9,5.1,1.3,6.3,3.9,3.5,1.7,1.1,40,5.6,107,58.8,8.3,8.7,46.1,1.31,4.9,9191667.15,topPayer
Guard,10586,1,2010,30,Quinton Ross,3.6,9.8,1.6,0.7,1.6,0.6,0.2,0.8,0.4,0.1,0.3,0.3,36,0.1,96.8,43.7,4.5,4.2,44.1,1.43,5.4,1146337,aboveAvergae
Guard,10786,0.2,2009,29,Quinton Ross,4.1,10.8,1.8,0.8,2.1,0.6,0.2,0.9,0.3,0.2,0.2,0.3,52,0.4,94.4,39.3,3.3,4.2,36,1.09,-5.8,1033342,belowAverage
Guard,10987,4.3,2008,28,Quinton Ross,8.7,17.1,3.9,1.5,3.8,1.4,0.5,1.9,0.6,0.5,0.7,0.4,68,1.3,97.8,47.8,6.5,5.6,38.2,1.31,-2.4,854957,belowAverage
Guard,11193,4.4,2007,27,Quinton Ross,11.2,19.8,4.1,1.7,4.4,1.6,0.4,2.3,0.8,0.5,1.2,0.7,76,0.3,96.4,43,9.4,5.9,39.1,3.03,-9.3,826046,belowAverage
Guard,10612,3.1,2010,29,Stephen Graham,7,16.2,3.4,1.4,3.4,1.8,0.6,2.1,0.6,0.5,0.7,0.3,59,0.4,96.9,45.7,6.6,6.8,40.5,1.05,-14.6,992680,belowAverage
Guard,10815,8.8,2009,28,Stephen Graham,7.8,11.5,4.2,1.7,3.4,1.6,0.5,1.9,0.9,0.6,0.3,0.3,70,0.7,96.6,55.1,5.4,8.7,49.6,0.64,0.8,884881,belowAverage
Guard,11425,2.1,2006,25,Stephen Graham,5.7,11.8,3.2,1.2,2.9,1.1,0.9,1.5,0.6,0.6,0.4,0.4,14,0.8,96.9,51.2,5.5,7.5,42.5,0.38,-14.8,259204,belowAverage
Guard,11638,3.3,2005,24,Stephen Graham,5,7.9,2.6,1,2.5,1,0.6,1.2,0.7,0.6,0.3,0.2,22,0.5,102.8,47.9,6.3,7.8,38.9,0.54,2.8,48630,belowAverage
Guard,10624,4.5,2010,26,Trey Johnson,7.5,11.8,4.3,1.5,4.1,0.6,0.6,0.9,1.3,1.1,1.4,0.3,8,0.4,96.1,45.5,19,3.7,36.4,2.2,-8.2,89670,belowAverage
Guard,11029,-12.7,2008,24,Trey Johnson,1.1,3.5,1,0,1.3,0.3,0.3,0.3,1,1,0,0,4,0,79.3,29.6,0,4.2,0,0,-37.4,187258,belowAverage
Guard,10647,8.7,2009,24,Anthony Morrow,22.1,29.2,13,4.8,10.2,2.9,1.2,3.8,1.7,1.5,1.5,0.9,69,4.4,107.6,59.7,7.5,6.4,46.8,1.24,-1.4,736420,belowAverage
Guard,10659,14.3,2009,25,Brandon Roy,35.4,37.2,21.5,7.6,16,3.3,2,4.4,6.8,5.3,4.7,1.1,65,3.4,111.7,56.8,22.8,6.4,47.3,2.36,5.2,3910816,good
Guard,11060,13.4,2007,23,Brandon Roy,35.5,37.7,19.1,7.2,15.8,3.6,1.8,4.7,5,3.8,5.8,1.1,74,2.9,107.3,53.1,27.2,6.5,45.4,3.16,0.8,2883120,good
Guard,11095,4.7,2007,30,Devean George,9.1,15.5,3.7,1.4,3.9,2.1,0.5,2.6,0.6,0.5,0.7,0.5,53,1.3,102.8,43.7,6.8,8.6,35.7,1.46,-0.4,2369111,aboveAvergae
Guard,11295,5.9,2006,29,Devean George,14,21.4,6.4,2.4,6.2,2.6,0.9,3.6,0.8,0.6,0.6,1,60,2.5,103.1,48.7,4.3,8.8,39.5,0.65,3,1974259,aboveAvergae
Guard,11715,5.9,2004,27,Devean George,14.2,20.5,7.3,2.5,6.9,2.7,0.8,3.5,1.3,1,0.9,0.9,15,3.9,100.2,48.8,7.8,8.8,35.6,1.17,-11.7,4546000,good
Guard,12118,7.1,2002,25,Devean George,16.8,22.7,6.9,2.5,6.5,2.7,0.9,4,1.5,1.2,1.3,1.3,71,1.9,103.1,48.5,9.2,8.8,39,1.42,2.2,4546000,good
Guard,12310,8.5,2001,24,Devean George,16.9,21.5,7.1,2.6,6.4,2.7,0.8,3.7,1.5,1,1.4,1,82,2.2,107.2,50.2,9.7,8.2,41.1,1.68,11.9,834250,belowAverage
Guard,12510,2.3,2000,23,Devean George,6.8,10,3.1,1.1,3.5,1.3,0.6,1.9,0.9,0.7,0.3,0.6,59,1.2,94.5,39.4,5.5,8.8,30.9,0.56,-7.4,849720,belowAverage
Guard,11545,8.3,2005,24,Jarvis Hayes,17,24.6,9.3,3.7,8.7,2.7,1,3.6,1.4,1.2,1.3,0.9,21,2.2,103.3,49.9,8.7,7.1,42.1,1.23,1,2011080,aboveAvergae
Guard,11753,7.7,2004,23,Jarvis Hayes,19.9,28.9,10.2,3.8,9.8,3.4,1.1,4.2,2.2,1.8,1.7,0.8,54,2.3,104.1,47.5,9.3,7.1,38.9,1.45,-2.7,1879920,aboveAvergae
Guard,10938,9.2,2008,25,Kelenna Azubuike,25.8,32.1,14.4,5.3,11.4,3.5,1.3,5,3.1,2.5,1.6,1.5,74,2.8,107,56.2,7.6,7.4,46.4,1.23,-2.4,2900000,good
Guard,11146,8.3,2007,24,Kelenna Azubuike,16.9,21.4,8.5,3.2,7.2,2.7,0.7,4,1.7,1.2,0.9,1.3,81,2.4,107.7,53.4,6.3,8.8,44.5,1.29,0.1,687456,belowAverage
Guard,11350,8.4,2006,23,Kelenna Azubuike,12.3,16.3,7.1,2.4,5.4,1.7,1,2.3,1.9,1.5,0.7,0.6,41,1.9,97.7,57.2,6.8,6.6,44.5,0.72,-11.6,301657,belowAverage
Guard,10768,6.6,2009,37,Michael Finley,8.2,15.4,4.4,1.8,4,1.4,0.5,1.5,0.3,0.2,0.9,0.1,46,1.8,107.4,53,9,5.3,44,2.05,-0.9,2500000,good
Guard,10969,8,2008,36,Michael Finley,17,28.8,9.7,3.7,8.5,3,0.8,3.3,0.8,0.6,1.4,0.3,81,3.9,108.4,54.7,7.4,6.3,43.7,1.87,3,2500000,good
Guard,11176,8.3,2007,35,Michael Finley,16.6,26.9,10.1,3.8,9.3,2.8,0.7,3.1,1,0.8,1.4,0.3,82,4.4,106,51.9,8.4,6.2,41.4,2.04,4.8,21696750,topPayer
Guard,11380,9.8,2006,34,Michael Finley,15.5,22.2,9,3.3,8.1,2.3,0.6,2.7,1.2,1.1,1.3,0.4,82,3.5,106.4,52.4,10,6.5,41.2,2.35,4.9,19030999,topPayer
Guard,11592,9.8,2005,33,Michael Finley,17.1,26.5,10.1,3.7,9,2.8,0.8,3.2,1.5,1.3,1.5,0.4,77,3.6,102,52.3,9.6,6.4,41.2,1.87,5.5,18612500,topPayer
Guard,11806,9.2,2004,32,Michael Finley,26.7,37,15.7,6,14.2,3.4,0.9,4.1,2.1,1.8,2.6,0.7,64,4.5,111.3,51.9,11.1,5.6,42.7,2.82,8.1,14609375,topPayer
Guard,11999,10.4,2003,31,Michael Finley,32.4,38.6,18.6,7.1,16.1,3.4,1.2,4.5,2.7,2.3,2.9,1.1,72,5.1,109.4,53.9,11.7,5.7,44.3,2.55,4.8,13281250,topPayer
Guard,12193,11.4,2002,30,Michael Finley,33.3,38.3,19.3,7.3,17.3,4.3,1.7,5.8,3.3,2.9,3,1.6,69,4.7,111.6,51.4,12.4,7.4,42.5,1.8,12.8,11953125,topPayer
Guard,12383,10.9,2001,29,Michael Finley,34.1,39.9,20.6,8.2,17.8,3.9,1.7,5.2,3.6,3,3.3,1.3,69,3.2,110.9,53.2,13.8,6.6,46.3,1.97,4,10625000,topPayer
Guard,12577,11.9,2000,28,Michael Finley,37.5,42,21.5,8.7,18.9,3.9,2.3,5.2,4,3.1,4.4,1.3,82,3.2,106.6,52.1,18,6.3,45.8,1.89,5.9,8400000,topPayer
Guard,12962,12.6,1998,26,Michael Finley,35.8,41.1,20.2,7.8,17.5,3.9,2.1,5.3,4.5,3.7,4.4,1.4,50,2.7,100.7,51.7,19.3,6.4,44.4,2.04,-2.2,6000000,topPayer
Guard,13162,12.7,1997,25,Michael Finley,38.6,41.4,21.5,8.2,18.4,3.5,2.7,5.3,5.1,4,4.9,1.8,82,3,99,52.2,22.2,6.4,44.9,1.85,-6.2,816840,belowAverage
Guard,13350,10.9,1996,24,Michael Finley,25.8,33.6,15,5.7,12.9,3.4,2,4.5,3,2.4,2.7,1.1,83,3.4,99.2,53,14.7,6.8,44.4,1.37,-5.4,2939565.24,good
Guard,10799,7.5,2009,29,Roger Mason Jr.,12.3,19.2,6.3,2.4,6.3,1.9,0.7,2.1,0.4,0.3,1.7,0.1,79,3.3,105,49,14,5.4,38.9,2.32,2.2,3306594.47,good
Guard,10828,4.1,2009,31,Trenton Hassell,10,21.3,4.5,1.7,4.2,1.8,0.9,2.9,1.3,1,1,1.1,52,0.1,91.9,46.5,7.7,7.1,41.1,1.06,-16.1,4350000,good
Guard,10839,-4.6,2009,27,Yakhouba Diawara,2.4,7.4,0.8,0.3,1.7,0.5,0.5,0.7,0,0,0.5,0.2,6,1,97.8,25,9.1,4.7,20,1,-2.2,945000,belowAverage
Guard,11037,3.3,2008,26,Yakhouba Diawara,6.2,13.5,3.4,1.2,3.4,0.9,0.3,1.3,0.3,0.2,0.4,0.4,63,2.6,100.4,47.3,5.3,4.9,35,1.69,-3.4,875000,belowAverage
Guard,11238,4.4,2007,25,Yakhouba Diawara,5.6,10,2.8,1,2.5,0.7,0.3,1.1,0.6,0.4,0.7,0.4,54,1.2,101.5,51.8,9.8,5.2,41,2.31,0.9,687456,belowAverage
Guard,11893,5.7,2003,33,Bruce Bowen,15.8,32,6.9,2.6,6.1,2.5,1.1,3.1,1.4,0.8,1.4,0.5,82,2.6,99.5,51.2,6.8,4.8,42,1.26,8.3,3650000,good
Guard,12276,4.7,2001,31,Bruce Bowen,15.8,28.8,7,2.6,6.7,2,1.1,2.7,1.6,0.8,1.5,0.7,59,2.5,106.5,46.8,7.9,5,38.9,1.33,9.8,715850,belowAverage
Guard,12476,4.2,2000,30,Bruce Bowen,17.7,32.8,7.6,2.6,7.1,2.4,0.9,3,2,1.2,1.6,0.5,82,3.7,98.7,47.8,8.2,4.8,36.3,1.78,2.7,733000,belowAverage
Guard,12669,2.8,1999,29,Bruce Bowen,3.9,7.2,1.4,0.6,1.7,0.5,0.1,0.9,0.3,0.1,0.4,0.3,42,0,91,37.7,8.6,5.6,35.6,3.2,-1.3,510000,belowAverage
Guard,13054,5.4,1997,27,Bruce Bowen,15.8,21.4,5.6,2,4.9,1.6,0.9,2.9,2,1.2,1.3,1.3,61,1,100.6,48.3,9.6,6.9,40.9,1.56,2,422500,belowAverage
Guard,11497,8.2,2005,24,Darius Miles,25.8,32.1,14,5.9,12.8,4,2.5,4.6,4.1,2.2,1.8,0.6,40,0.3,97.6,48,10.6,7.4,46.1,0.74,-8.5,7250000,topPayer
Guard,11704,9.9,2004,23,Darius Miles,26.4,26.9,12.8,5.3,11.1,3.6,2.5,4.7,3.4,2,2,1.1,63,0.4,100.6,51.1,14.3,8.9,48.2,0.82,-2.2,6750000,topPayer
Guard,11911,10.4,2003,22,Darius Miles,22.6,26.3,10.9,4.6,9.5,3.1,1.6,4.5,2.4,1.6,2.1,1.4,79,0.5,97.7,51.4,14.2,8.7,48.5,1.25,-2.7,4130701,good
Guard,12109,6.6,2002,21,Darius Miles,23.1,29.9,9.2,3.9,9.6,3.7,2.7,5.4,2.3,1.4,2.6,1.7,67,0.2,93,43.5,14.8,8.8,41,0.99,-10.5,3267960,good
Guard,12296,10.2,2001,20,Darius Miles,23.9,27.1,9.5,3.8,7.8,4.2,2,5.5,3.1,1.9,2.2,1.3,82,0.2,103.2,51.6,13.7,10.1,48,1.15,0.4,3054840,good
Guard,12496,9.7,2000,19,Darius Miles,23,26.4,9.4,3.9,7.8,4.3,1.8,5.9,2.9,1.5,1.2,1.6,81,0.2,101.1,51.8,8,11.2,50.5,0.67,1.6,2841720,good
Guard,10889,4.3,2008,31,Desmond Mason,16.2,27.3,7.5,3.2,7.3,3,1.4,4,2.2,1.2,1.2,1.1,39,0.1,101.7,45.6,6.5,7.4,43.5,0.82,-2.6,5300000,good
Guard,11294,6.4,2006,29,Desmond Mason,21.9,34.3,13.7,5.4,12,2.9,2.6,4.6,4.3,2.9,1.5,1.7,75,0,103.3,49.3,7.6,6.9,45.2,0.6,-2.7,8037037,topPayer
Guard,11714,9,2004,27,Desmond Mason,27.1,36.1,17.2,6,13.5,2.8,2.1,3.9,6.6,5.3,2.7,1.1,80,0.1,105.6,52.6,12.7,5.6,44.3,1.32,-3.3,6529630,topPayer
Guard,11921,9.9,2003,26,Desmond Mason,23.7,30.9,14.4,5,10.6,3.2,1.8,4.4,5.6,4.3,1.9,1.1,82,0.5,105,55.2,10.3,7.2,47.2,1.03,3.4,1898312,aboveAvergae
Guard,12117,10.1,2002,25,Desmond Mason,27.5,34.6,14.3,5.7,12.7,4.6,1.4,6.5,3.5,2.7,2,1.9,80,0.9,104.3,50.2,9.9,9.6,44.9,1.42,0.2,1235880,aboveAvergae
Guard,12309,9,2001,24,Desmond Mason,22.5,32.2,12.4,4.8,10.3,3.5,1.4,4.7,3.2,2.7,1.4,1.2,75,0.8,107.2,53.3,6.8,7.6,46.4,1,5.3,1155240,aboveAvergae
Guard,12509,6.7,2000,23,Desmond Mason,12.6,19.5,5.9,2.4,5.6,2.3,0.7,3.2,1.2,0.9,0.8,0.9,78,0.9,102.7,48.3,6.6,8.3,43.1,1.19,-1,1074720,aboveAvergae
Guard,10925,2.2,2008,25,Jeremy Richardson,4.6,7.7,3.1,1.2,4.1,1.1,0.3,1.2,0.5,0.3,0.3,0.1,12,1.4,84,35.8,6.7,6.5,28.6,1,-23.7,769431,belowAverage
Guard,11133,1.8,2007,24,Jeremy Richardson,2.1,4.9,1.5,0.6,1.6,0.3,0.2,0.3,0.1,0.1,0.1,0,27,0.7,90.7,45.7,2.8,3.5,36.4,0.33,-20.9,850726,belowAverage
Guard,11337,5.3,2006,23,Jeremy Richardson,2.1,3.3,1.3,0.5,1,0.2,0.2,0.3,0,0,0,0.2,6,0.5,125,66.7,0,5.9,50,0,-8.3,176161,belowAverage
Guard,11376,9.9,2006,31,Matt Harpring,20,25.5,11.6,4.2,8.5,3.1,1.5,4.6,4,3.1,1.3,1.5,77,0.5,110,56.4,8.3,9.5,49.1,0.84,5.7,6500000,topPayer
Guard,11588,10.5,2005,30,Matt Harpring,22.3,27.4,12.5,4.5,9.5,3,1.5,5.2,4.4,3.2,1.4,2.2,71,0.5,101.8,54.2,9.5,10,47.5,0.9,-3,5020000,good
Guard,11802,10.3,2004,29,Matt Harpring,25.7,33.1,14,5.4,11,3.6,1.7,6.2,4,3.1,1.8,2.5,78,0.6,103.3,54.9,9.7,10.2,48.9,1.07,-6,4690000,good
Guard,11996,11.1,2003,28,Matt Harpring,29,36.5,16.2,6.2,13.2,5,2.1,8,5.1,3.5,2,2.9,31,1.1,103.7,52.4,10.2,11.8,47.1,0.97,1.2,4290000,good
Guard,12189,13.1,2002,27,Matt Harpring,29.4,32.8,17.6,6.7,13.1,4.2,2.1,6.6,4.2,3.4,1.7,2.4,78,2.1,106,58.8,9.5,10.6,51.1,0.83,5.6,4000000,good
Guard,12379,10,2001,26,Matt Harpring,23.5,31.4,11.8,4.8,10.3,4.6,1.6,7.1,2.7,2,1.3,2.5,81,0.9,101.4,51.2,7.3,11.4,46.1,0.84,4.3,1908401,aboveAvergae
Guard,12573,8.1,2000,25,Matt Harpring,20.6,28.8,11.1,4.3,9.4,2.7,1.6,4.3,2.9,2.4,1.8,1.6,56,0.9,98.1,52.2,11,7.5,45.4,1.13,-5.4,1244880,aboveAvergae
Guard,10998,4.5,2008,29,Ricky Davis,12.8,21.8,6.4,2.3,6.8,1.4,1.1,1.7,1,0.9,2.3,0.3,36,3.1,96.8,44.5,16.9,3.8,33.9,2.1,-14.8,2300000,aboveAvergae
Guard,11205,9,2007,28,Ricky Davis,25.4,36.1,13.8,5.1,11.8,3.6,2.3,4.3,2.4,1.9,3.4,0.7,82,4.1,98.4,53.4,16.7,6.3,43.3,1.45,-10.5,6819000,topPayer
Guard,11623,10.9,2005,26,Ricky Davis,33.3,40.5,19.1,7.1,16.5,3.9,2.7,4.6,5,4.1,4.8,0.7,36,3.3,102.2,51.1,20.5,5.9,42.9,1.77,-2.1,5909800,topPayer
Guard,11033,9,2008,32,Wally Szczerbiak,13.2,20.6,7,2.4,5.4,2.6,0.7,3.1,1.4,1.2,1.1,0.6,74,2.3,106.6,58.1,8.6,7.8,45,1.49,4.5,13775000,topPayer
Guard,12059,11.4,2003,27,Wally Szczerbiak,16.1,22.3,10.2,3.8,8.4,2.3,1,3.1,2.3,1.9,1.2,0.9,28,1.6,100.2,53.9,10,6.7,44.9,1.18,6.8,8000000,topPayer
Guard,12249,10.7,2002,26,Wally Szczerbiak,29.2,35.3,17.6,6.8,14,3.6,1.7,4.6,3.3,2.9,2.6,1,52,2.8,107.5,56.7,11.6,6.7,48.1,1.56,4.1,2933187,good
Guard,12448,11.2,2001,25,Wally Szczerbiak,30.1,38.1,18.7,7.4,14.6,3.3,2.2,4.8,3.3,2.8,3.1,1.5,82,2.3,108.1,58,13.3,6.3,50.7,1.42,4.5,2313240,aboveAvergae
Guard,11040,6.3,2007,33,Adrian Griffin,6.1,8.8,1.9,0.9,2.2,0.9,0.6,1.7,0.3,0.1,0.8,0.8,35,0,96.2,40.6,13.4,9.6,39.5,1.29,3.2,1593000,aboveAvergae
Guard,11240,7.9,2006,32,Adrian Griffin,7.9,10.8,2.5,1.1,2.4,1.3,0.7,2,0.4,0.3,1.1,0.7,54,0.1,102.6,49.9,15.4,9.9,47.3,1.55,6.6,1475000,aboveAvergae
Guard,11449,8.1,2005,31,Adrian Griffin,15.1,23.9,4.6,1.9,3.9,2.9,0.8,4.4,1,0.8,1.7,1.4,52,0,108.5,52.1,10.7,10,48,2.28,8.6,768718,belowAverage
Guard,11660,9,2004,30,Adrian Griffin,7.5,9.5,2.2,0.8,2.3,1.4,0.4,2.1,0.6,0.5,0.8,0.8,69,0.1,94.8,41.9,13.4,10.4,36,1.77,3.8,870046,belowAverage
Guard,11870,2.7,2003,29,Adrian Griffin,3.8,6.4,0.6,0.3,0.9,0.9,0.2,1,0.2,0,0.5,0.1,19,0.1,89.8,27.8,13.2,7.9,27.8,3.33,-15.5,751179,belowAverage
Guard,12066,7,2002,28,Adrian Griffin,13.5,18.5,4.4,2,4.6,2.4,0.6,3.6,0.4,0.4,1.4,1.2,74,0.3,105.5,46.3,11.1,9.6,43.3,2.23,7.4,637435,belowAverage
Guard,12254,8.3,2001,27,Adrian Griffin,18.4,23.9,7.2,3.1,6.2,2.8,0.7,3.9,0.8,0.7,1.8,1.2,58,0.9,112.6,54.5,10.8,8.4,49.9,2.52,6.1,565850,belowAverage
Guard,12455,7.7,2000,26,Adrian Griffin,6.6,8.5,2.1,0.8,2.2,1.4,0.4,2,0.5,0.4,0.6,0.6,44,0.6,94.2,43.2,12.5,11.7,34,1.5,-2.5,498500,belowAverage
Guard,12645,8.2,1999,25,Adrian Griffin,20.8,26.8,6.7,2.4,5.7,3.4,1.3,5.2,2.2,1.7,2.5,1.8,72,0.8,101.5,50.3,13.5,9.9,42.4,1.9,-0.2,385000,belowAverage
Guard,11459,3.8,2005,34,Anfernee Hardaway,8.5,17.9,2.5,1,3.5,2.5,1.5,2.5,0.5,0.5,2,0,4,0.3,97.9,33.6,17.4,8.2,28.6,1.33,3.6,15750000,topPayer
Guard,11668,5.8,2004,33,Anfernee Hardaway,14.3,24.2,7.3,3,7,1.9,1.4,2.4,1.2,0.9,2,0.5,37,1.4,100.9,48,14.1,5.3,42.3,1.48,-4.9,14625000,topPayer
Guard,11876,8.3,2003,32,Anfernee Hardaway,19.3,27.6,9.2,3.7,8.9,2.9,1.4,3.8,1.8,1.5,2.3,0.9,76,1,98.1,47.2,14.1,6.9,41.1,1.64,-2.2,13500000,topPayer
Guard,12071,9.5,2002,31,Anfernee Hardaway,24.3,30.6,10.6,4.4,9.9,3.3,2.5,4.4,1.7,1.3,4.1,1.1,58,1.3,100.6,49.9,21,7.3,44.7,1.62,1,12375000,topPayer
Guard,12259,9.8,2001,30,Anfernee Hardaway,26.7,30.8,12,4.9,11.6,3.2,2.4,4.4,2.4,2,4.1,1.2,80,1,100.7,47.2,21.1,7.1,41.8,1.71,-1.2,11250000,topPayer
Guard,12460,11.5,2000,29,Anfernee Hardaway,25.3,27.6,9.8,3.8,9,3.3,0.8,4.5,2.8,1.8,3.8,1.3,4,2,94.2,47.7,22.4,7.8,41.7,5,-4.4,10130000,topPayer
Guard,12842,12.3,1998,27,Anfernee Hardaway,35.7,38.9,15.8,6,14.3,4.2,3,5.7,4.2,3,5.3,1.5,50,2.8,98.7,48.8,24.8,7.4,42,1.77,3.1,8505000,topPayer
Guard,13031,11.2,1997,26,Anfernee Hardaway,30.9,32.9,16.4,5.4,14.4,3.6,2.4,4,6.2,4.7,3.6,0.4,19,2.6,96.7,47.9,21.6,6.1,37.7,1.48,-5.5,7580000,topPayer
Guard,11052,4.6,2007,31,Awvee Storey,7.5,9.9,3.5,1.5,3.4,0.9,0.4,2.1,1.1,0.5,0.6,1.2,26,0.3,98.6,45.2,10.2,10.2,43.8,1.6,-9,711517,belowAverage
Guard,11059,10.2,2007,31,Bonzi Wells,19.5,21.4,9.1,3.5,7.8,3.4,1.4,4.5,3.1,2,1.3,1.2,73,0.7,102.3,49.5,11,10.8,44.3,0.94,1.1,2284200,aboveAvergae
Guard,11258,6.9,2006,30,Bonzi Wells,16.5,21.1,7.8,3,7.4,3.4,2,4.3,2.9,1.6,1.1,0.9,28,0.3,98,44.6,10,10.6,41.1,0.54,0.2,2115000,aboveAvergae
Guard,11682,10.8,2004,28,Bonzi Wells,19.7,21.6,10.4,3.9,8.9,2.6,1.3,3.3,2.7,2,1.2,0.7,69,1.5,99.6,51.5,10.6,8.2,44.1,0.89,-1.3,7700000,topPayer
