PLAYER,TEAM,AGE,GP,W,L,MIN,OFFRTG,DEFRTG,NETRTG,AST%,AST/TO,AST Ratio,OREB%,DREB%,REB%,TO Ratio,eFG%,TS%,USG%,PACE,PIE,YEAR
Doug West,VAN,32,14,3,11,20.9,97.7,102.4,-4.7,10.9,1.58,17.8,1.8,7.5,4.6,11.2,47.7,53.3,13.5,93.78,6.3,1998
Drew Barry,SEA,26,17,7,10,10.8,95.8,93.7,2.1,23.8,2.42,36.7,1.7,8.3,5.2,15.2,43.8,49.0,11.5,99.79,6.0,1998
Earl Boykins,CLE,23,22,8,14,10.0,86.5,95.7,-9.2,30.3,1.65,24.8,3.3,4.9,4.1,15.0,39.9,40.5,21.0,90.68,4.9,1998
Ed Gray,ATL,23,30,17,13,11.2,88.2,97.3,-9.2,8.3,0.41,5.0,1.8,6.5,3.9,12.2,32.4,36.8,29.3,90.65,-0.3,1998
Eddie Jones,CHH,27,50,33,17,37.6,105.1,99.3,5.7,17.0,2.00,18.7,2.8,7.6,5.3,9.3,47.7,54.6,19.7,92.66,11.6,1998
Eldridge Recasner,CHH,31,44,22,22,16.1,97.3,100.3,-3.0,23.2,1.57,25.9,3.0,8.2,5.7,16.5,51.1,55.2,16.8,92.47,8.3,1998
Elliot Perry,NJN,30,35,16,19,8.4,88.9,95.8,-6.9,30.5,1.38,24.7,2.1,8.6,5.2,17.9,42.7,44.9,19.9,101.47,8.4,1998
Eric Murdock,NJN,31,15,2,13,26.7,88.0,91.9,-3.9,28.9,2.28,29.9,0.7,7.8,4.2,13.1,43.0,47.4,16.6,96.96,10.2,1998
Eric Piatkowski,LAC,28,49,9,40,25.3,98.0,106.7,-8.7,7.4,1.00,9.4,3.1,8.8,5.8,9.4,51.0,55.5,18.3,92.71,9.1,1998
Eric Snow,PHI,26,48,28,20,35.8,97.2,93.2,4.0,29.6,2.71,36.3,1.5,8.4,4.9,13.4,43.5,49.9,13.8,91.00,10.6,1998
Eric Washington,DEN,25,38,12,26,20.1,97.0,104.5,-7.5,6.9,0.88,11.5,4.3,7.1,5.7,13.0,49.7,51.7,13.6,91.68,4.6,1998
Erick Strickland,DAL,25,33,10,23,17.2,96.2,98.9,-2.8,20.0,1.78,18.3,1.9,12.7,7.0,10.3,44.3,49.9,21.4,96.32,12.6,1998
Felipe Lopez,VAN,24,47,6,41,26.0,96.8,105.9,-9.1,9.3,0.76,10.6,5.8,8.5,7.1,14.0,46.2,49.8,19.3,91.38,6.0,1998
Fred Hoiberg,IND,26,12,7,5,7.2,103.6,104.8,-1.2,7.7,1.33,12.9,2.4,11.5,6.8,9.7,31.0,40.2,13.8,92.13,1.8,1998
Gary Grant,POR,34,2,1,1,3.7,128.6,71.4,57.1,50.0,0.00,75.0,0.0,0.0,0.0,0.0,0.0,0.0,6.7,91.02,12.8,1998
Gary Payton,SEA,30,50,25,25,40.2,105.3,104.6,0.7,39.8,2.83,26.7,3.0,9.5,6.1,9.4,47.9,51.9,26.6,91.16,15.6,1998
Gerald Brown,PHX,23,33,17,16,7.2,90.2,103.8,-13.6,23.0,1.41,21.1,2.1,6.8,4.5,15.0,38.8,42.0,21.2,95.05,4.7,1998
Gerald Wilkins,ORL,35,3,1,2,9.5,87.0,83.6,3.4,6.7,0.33,7.1,0.0,4.8,1.8,21.4,0.0,10.1,19.1,91.39,-23.2,1998
Glen Rice,LAL,32,27,16,11,36.5,105.7,102.4,3.3,11.8,1.58,12.9,1.0,9.3,5.2,8.2,49.9,54.2,22.1,93.66,10.1,1998
Greg Anthony,POR,31,50,35,15,16.1,102.3,90.2,12.2,22.3,1.82,22.4,1.8,6.1,4.0,12.3,51.2,55.0,19.4,91.84,12.1,1998
Greg Minor,BOS,27,44,19,25,17.4,98.3,91.4,6.9,10.1,1.32,15.9,3.8,11.1,7.4,12.1,43.6,47.5,14.8,95.71,7.1,1998
Haywoode Workman,MIL,33,29,16,13,28.1,104.0,100.4,3.7,32.3,2.73,40.3,2.0,11.2,6.8,14.8,47.9,52.4,14.5,90.62,11.5,1998
Hersey Hawkins,SEA,32,50,25,25,32.9,104.4,101.4,3.0,11.9,1.54,18.5,3.1,9.4,6.2,12.0,48.7,55.4,14.6,91.68,9.7,1998
Howard Eisley,UTA,26,50,37,13,20.8,96.9,95.0,1.9,35.0,1.70,28.9,1.3,8.0,4.8,17.0,47.9,52.7,20.5,89.26,9.7,1998
Hubert Davis,DAL,29,50,19,31,27.5,101.8,103.8,-2.0,10.8,1.56,15.8,0.2,6.3,3.2,10.1,52.0,54.5,15.6,91.49,7.0,1998
Isaiah Rider,POR,28,47,32,15,29.4,100.2,99.8,0.4,14.1,1.09,12.0,4.3,9.8,7.1,11.0,44.6,48.6,24.7,91.38,8.8,1998
Jacque Vaughn,UTA,24,19,15,4,4.5,81.3,102.7,-21.4,31.6,0.86,17.6,1.1,11.4,6.3,20.6,40.0,54.2,26.4,101.36,9.1,1998
Jalen Rose,IND,26,49,33,16,25.3,103.0,98.2,4.8,14.7,1.29,12.6,2.9,10.2,6.5,9.8,42.0,47.9,24.0,90.47,9.0,1998
James Cotton,SEA,23,10,5,5,5.7,81.3,115.4,-34.1,0.0,0.00,0.0,3.0,11.4,7.4,10.0,33.3,48.2,21.1,109.04,6.1,1998
James Robinson,MIN,28,31,4,27,16.4,95.8,102.0,-6.2,20.4,1.27,18.5,3.2,9.6,6.1,14.6,41.9,45.1,20.7,92.82,6.3,1998
Jaren Jackson,SAS,31,47,34,13,18.3,99.8,87.1,12.7,9.9,1.32,12.7,2.5,8.4,5.6,9.6,47.4,50.0,17.6,92.56,8.9,1998
Jason Kidd,PHX,26,50,27,23,41.3,105.3,100.3,5.0,43.1,3.59,36.2,4.4,12.6,8.5,10.1,47.6,52.7,21.0,92.09,16.4,1998
Jason Williams,SAC,23,50,27,23,36.1,100.2,101.8,-1.6,24.3,2.09,27.2,0.7,7.0,3.9,13.0,45.5,48.3,18.3,99.74,8.6,1998
Jeff Hornacek,UTA,36,48,36,12,29.9,108.8,96.3,12.4,23.1,2.34,25.0,2.7,8.8,6.0,10.7,51.4,57.5,18.8,89.36,12.8,1998
Jeff McInnis,WAS,24,35,12,23,12.1,91.5,98.6,-7.1,31.7,2.43,29.1,2.0,3.0,2.5,12.0,40.7,44.4,18.8,93.25,7.2,1998
Jeff Sheppard,ATL,24,17,9,8,10.8,89.6,90.7,-1.1,15.7,2.29,23.5,3.1,8.7,5.9,10.3,41.0,44.7,12.6,92.76,6.4,1998
Jerald Honeycutt,PHI,24,16,7,9,6.3,85.3,98.1,-12.8,6.7,0.33,6.1,2.6,8.8,5.5,18.4,35.9,41.2,19.2,98.07,-0.6,1998
Jerry Stackhouse,DET,24,42,24,18,28.3,98.7,97.8,1.0,19.8,0.98,14.1,2.3,7.2,4.8,14.4,40.7,50.9,27.3,91.51,10.0,1998
Jim Jackson,POR,28,49,34,15,24.0,102.5,92.7,9.8,18.8,1.56,20.7,3.2,10.5,6.9,13.2,44.5,49.9,18.7,92.04,10.7,1998
Jimmy Oliver,PHX,29,2,0,2,5.5,127.3,127.3,0.0,0.0,0.00,0.0,0.0,0.0,0.0,0.0,50.0,50.0,13.0,96.88,-1.9,1998
Joe Dumars,DET,36,38,23,15,29.5,103.6,99.0,4.6,20.0,2.53,23.8,1.2,5.5,3.3,9.4,53.9,56.8,18.1,88.26,9.6,1998
John Crotty,SEA,29,27,14,13,14.2,95.6,104.6,-9.0,28.3,1.91,25.8,2.3,6.0,4.2,13.5,46.8,54.5,20.4,98.20,9.7,1998
John Starks,GSW,33,50,21,29,33.7,97.3,99.8,-2.5,24.5,2.83,21.5,1.8,7.7,4.6,7.6,42.3,44.7,22.2,91.75,9.2,1998
John Stockton,UTA,37,50,37,13,28.2,107.5,95.4,12.1,45.7,3.40,38.8,2.6,8.1,5.6,11.4,50.7,57.1,19.8,89.44,16.9,1998
Jon Barry,SAC,29,43,23,20,17.1,103.1,97.8,5.3,22.6,2.38,33.9,3.4,8.8,6.2,14.2,51.4,60.9,12.7,96.96,11.7,1998
Jud Buechler,DET,31,50,29,21,21.1,97.7,94.6,3.1,9.7,2.71,17.5,2.8,10.6,6.6,6.4,54.4,55.3,11.6,89.99,9.0,1998
Keith Askins,MIA,31,33,20,13,12.6,101.8,90.2,11.7,3.8,0.77,11.2,2.6,8.2,5.5,14.6,38.7,40.4,9.0,88.05,0.4,1998
Kelly McCarty,DEN,23,2,1,1,2.1,60.0,50.0,10.0,0.0,0.00,0.0,25.0,7.1,13.6,40.0,66.7,66.7,35.7,113.39,300.0,1998
Kendall Gill,NJN,31,50,16,34,32.2,97.0,101.2,-4.2,13.6,1.73,14.3,3.5,11.7,7.4,8.2,40.0,44.1,19.8,94.34,9.0,1998
Kenny Anderson,BOS,28,34,12,22,29.7,97.5,104.1,-6.5,31.6,2.72,29.0,2.2,8.2,5.1,10.7,45.9,51.3,20.1,94.74,11.7,1998
Kerry Kittles,NJN,25,46,14,32,34.2,94.1,102.2,-8.1,13.0,1.76,13.7,3.0,9.1,5.8,7.8,41.1,44.6,19.9,95.57,8.5,1998
Kevin Ollie,ORL,26,8,4,4,9.0,89.2,97.9,-8.8,6.5,1.00,13.0,0.0,9.6,4.6,13.0,28.6,38.1,11.3,97.80,1.4,1998
Khalid Reeves,DET,26,11,6,5,10.1,97.2,94.3,2.9,18.0,1.57,23.9,2.4,4.1,3.2,15.2,40.5,46.0,13.6,90.93,2.5,1998
Kobe Bryant,LAL,20,50,31,19,37.9,105.2,102.6,2.6,17.6,1.21,15.3,2.9,11.1,7.1,12.6,48.2,54.9,24.9,93.17,13.1,1998
Larry Hughes,PHI,20,50,28,22,19.8,95.3,94.4,0.9,15.0,1.13,12.2,8.1,10.8,9.4,10.8,42.0,47.4,23.9,94.76,10.9,1998
Latrell Sprewell,NYK,28,37,18,19,33.4,99.2,101.4,-2.2,14.8,1.15,11.7,3.5,9.6,6.6,10.2,43.5,50.3,25.9,88.84,12.0,1998
Lee Mayberry,VAN,29,9,0,9,14.1,94.4,98.4,-4.0,28.0,2.09,41.8,0.0,2.4,1.2,20.0,42.1,47.2,11.2,95.87,4.9,1998
Lindsey Hunter,DET,28,49,29,20,35.8,103.4,97.6,5.8,19.1,2.10,22.8,1.6,8.8,5.2,10.8,49.1,51.7,17.6,88.07,9.6,1998
Litterial Green,CLE,29,1,0,1,1.7,66.7,100.0,-33.3,0.0,0.00,0.0,0.0,0.0,0.0,0.0,0.0,0.0,33.3,87.27,-66.7,1998
Lucious Harris,NJN,28,36,13,23,16.7,100.0,96.0,4.0,9.1,1.72,12.3,3.4,7.8,5.6,7.1,43.4,47.7,16.0,93.95,6.6,1998
Malik Sealy,MIN,29,31,15,16,23.6,94.0,96.9,-2.8,8.4,1.09,11.0,2.8,9.6,6.0,10.1,42.4,48.7,17.2,93.86,7.6,1998
Mario Elie,SAS,35,47,34,13,27.5,103.7,93.8,10.0,11.2,1.46,16.8,3.0,7.2,5.3,11.5,53.2,59.3,15.7,90.26,9.8,1998
Mark Baker,TOR,29,1,0,1,1.6,50.0,100.0,-50.0,0.0,0.00,0.0,0.0,0.0,0.0,50.0,0.0,0.0,33.3,106.11,400.0,1998
Mark Jackson,IND,34,49,32,17,28.2,109.2,101.9,7.3,42.3,3.90,45.5,2.6,10.6,6.8,11.7,46.8,51.3,15.8,88.53,13.6,1998
Mark Macon,DET,30,7,2,5,10.0,97.1,88.8,8.3,7.8,0.67,13.3,4.4,2.9,3.7,20.0,22.5,22.5,16.1,97.24,-3.2,1998
Marko Milic,PHX,22,11,8,3,4.8,87.5,101.9,-14.4,7.4,0.33,7.1,5.0,3.9,4.5,21.4,40.0,40.0,20.5,96.49,0.0,1998
Marlon Garnett,BOS,23,24,9,15,8.5,77.8,86.6,-8.8,17.1,1.50,19.8,1.2,7.7,4.4,13.2,35.3,42.6,14.7,100.55,4.9,1998
Matt Maloney,HOU,27,15,7,8,12.4,100.6,102.8,-2.2,15.9,1.50,31.3,1.1,4.1,2.7,20.9,19.6,32.0,10.9,91.82,1.7,1998
Michael Curry,MIL,30,50,28,22,22.9,98.2,98.9,-0.6,11.3,2.11,21.8,1.9,7.8,5.0,10.4,43.9,50.7,11.6,90.98,5.1,1998
Michael Dickerson,HOU,24,50,31,19,31.1,103.9,99.0,4.8,10.1,1.44,14.5,1.9,3.5,2.7,10.1,54.2,55.4,16.6,91.12,6.3,1998
Michael Finley,DAL,26,50,19,31,41.1,100.7,103.0,-2.2,19.3,2.04,16.7,3.3,9.5,6.4,8.2,47.0,51.7,23.8,91.13,12.6,1998
Michael Hawkins,SAC,26,24,12,12,8.5,100.0,100.0,0.0,20.3,2.08,33.3,5.2,7.4,6.3,16.0,41.3,43.6,11.8,96.68,5.1,1998
Micheal Williams,TOR,32,2,0,2,7.5,88.9,107.7,-18.8,0.0,0.00,0.0,6.7,0.0,4.0,16.7,20.0,20.0,18.8,85.06,-10.6,1998
Mike Bibby,VAN,21,50,8,42,35.1,97.3,106.8,-9.5,34.3,2.23,28.1,1.8,6.4,4.1,12.6,44.2,48.7,21.4,91.77,10.0,1998
Miles Simon,ORL,23,5,5,0,3.7,66.7,100.0,-33.3,0.0,0.00,0.0,5.6,4.8,5.1,37.5,20.0,20.0,18.6,99.27,-5.9,1998
Mitch Richmond,WAS,33,50,18,32,38.2,99.8,102.6,-2.8,11.4,0.90,10.3,1.6,7.8,4.7,11.5,45.6,52.7,25.3,91.02,9.9,1998
Mitchell Butler,CLE,28,31,12,19,13.4,97.4,96.1,1.3,11.6,0.76,10.7,3.6,8.0,5.9,14.1,52.2,54.9,21.6,86.51,8.9,1998
Monty Williams,DEN,27,1,0,1,5.5,81.8,100.0,-18.2,0.0,0.00,0.0,0.0,0.0,0.0,0.0,0.0,17.4,20.0,96.29,-16.0,1998
Moochie Norris,SEA,25,12,8,4,11.6,84.7,93.3,-8.6,31.6,1.50,27.3,2.7,11.1,6.8,18.2,40.0,40.4,19.6,98.95,4.9,1998
Mookie Blaylock,ATL,32,48,30,18,36.7,99.8,93.7,6.1,30.8,2.42,25.6,2.5,10.2,6.3,10.6,43.9,46.3,20.9,87.49,14.3,1998
Muggsy Bogues,GSW,34,36,15,21,19.9,92.4,93.3,-1.0,33.9,2.85,38.5,2.2,8.2,5.1,13.5,49.4,53.9,13.2,90.73,14.2,1998
Negele Knight,TOR,32,6,3,3,9.6,94.7,108.0,-13.3,25.0,1.14,32.0,1.8,10.9,5.9,28.0,37.5,41.0,13.0,93.84,1.8,1998
Nick Anderson,ORL,31,47,30,17,33.6,98.0,95.4,2.6,10.7,1.10,10.2,3.2,14.5,8.8,9.3,47.0,49.3,22.8,90.74,11.3,1998
Nick Van Exel,DEN,27,50,14,36,36.0,101.2,110.3,-9.0,37.5,3.04,27.6,0.7,5.7,3.1,9.1,44.5,48.8,23.8,93.10,10.6,1998
Pooh Richardson,LAC,33,11,1,10,12.0,94.0,105.7,-11.6,39.5,3.33,39.0,0.7,10.2,4.9,11.7,33.3,37.1,15.1,97.03,9.5,1998
Randy Brown,CHI,31,39,10,29,29.3,87.9,98.4,-10.5,25.6,1.86,24.9,2.2,9.6,5.7,13.4,41.4,47.1,18.0,90.89,9.7,1998
Randy Livingston,PHX,24,1,1,0,22.3,111.1,95.7,15.5,25.0,3.00,23.1,0.0,8.3,4.8,7.7,62.5,67.6,21.3,98.08,16.9,1998
Rashard Lewis,SEA,19,20,11,9,7.4,86.7,101.2,-14.5,4.7,0.20,4.9,7.7,7.3,7.5,24.4,37.5,40.4,21.4,103.75,0.0,1998
Ray Allen,MIL,23,50,28,22,34.4,103.6,99.9,3.7,18.3,1.46,16.8,3.5,9.6,6.6,11.5,50.5,56.4,23.6,90.31,12.5,1998
Reggie Jordan,MIN,31,27,14,13,10.9,101.1,98.3,2.8,19.4,2.93,32.0,8.0,11.7,9.7,10.9,27.8,36.1,12.3,92.94,5.5,1998
Reggie Miller,IND,33,50,33,17,35.8,108.6,102.7,5.9,10.9,1.47,11.6,1.5,6.0,3.9,7.9,51.7,59.0,22.4,89.56,11.0,1998
Rex Chapman,PHX,31,38,21,17,31.1,103.6,100.1,3.4,14.9,2.02,16.6,1.0,7.9,4.5,8.2,41.7,46.0,20.8,93.27,7.6,1998
Rex Walters,MIA,29,33,24,9,15.3,98.3,95.4,2.9,19.1,1.81,29.7,2.3,7.8,5.3,16.4,42.7,47.6,12.9,88.80,4.0,1998
Rick Brunson,NYK,27,17,11,6,5.3,91.6,81.8,9.9,33.3,1.58,31.1,3.1,8.8,5.7,19.7,28.6,29.4,19.3,95.27,2.9,1998
Ricky Davis,CHH,19,46,25,21,12.2,96.8,97.0,-0.2,18.6,1.07,17.2,7.9,7.8,7.8,16.0,41.0,46.2,22.6,93.56,8.4,1998
Robert Pack,DAL,30,25,10,15,18.6,93.2,102.1,-8.9,33.3,1.65,23.9,1.8,5.5,3.7,14.5,43.1,52.2,24.2,93.87,11.7,1998
Rod Strickland,WAS,32,44,16,28,37.1,100.3,101.4,-1.0,43.8,3.06,33.7,3.5,9.9,6.6,11.0,42.6,48.8,23.5,92.55,14.9,1998
Rodrick Rhodes,VAN,25,13,2,11,12.0,80.1,108.6,-28.5,16.4,0.55,11.6,5.2,5.3,5.3,21.1,26.0,34.1,22.9,93.82,-4.2,1998
Ron Harper,CHI,35,35,9,26,31.6,94.2,99.2,-4.9,19.7,1.77,18.6,4.4,13.0,8.5,10.5,41.2,45.1,21.3,88.45,10.3,1998
Ron Mercer,BOS,23,41,14,27,37.9,97.7,103.8,-6.0,12.0,1.17,11.0,2.3,8.1,5.1,9.4,43.5,46.3,24.3,92.70,8.6,1998
Rusty LaRue,CHI,25,43,10,33,17.0,92.7,102.8,-10.0,15.7,1.85,19.6,1.2,7.1,4.0,10.6,42.9,45.2,16.3,90.74,5.3,1998
Sam Cassell,MIL,29,8,2,6,24.9,102.7,92.8,9.9,33.0,1.80,21.1,2.5,4.8,3.7,11.7,43.0,55.2,28.8,97.48,16.4,1998
Sam Jacobson,LAL,23,2,1,1,6.0,107.7,84.6,23.1,0.0,0.00,0.0,0.0,17.6,10.7,14.3,60.0,68.0,23.3,103.57,16.4,1998
Sam Mack,HOU,29,44,18,26,24.6,98.4,100.8,-2.4,9.4,1.67,11.2,1.3,7.7,4.5,6.7,54.8,57.6,18.4,91.28,9.5,1998
Scottie Pippen,HOU,33,50,31,19,40.3,102.0,100.7,1.3,24.8,1.84,25.7,3.5,12.6,8.4,13.9,49.2,53.0,19.6,90.68,12.0,1998
Shammond Williams,ATL,24,2,2,0,2.1,100.0,160.0,-60.0,100,0.00,25.0,0.0,0.0,0.0,0.0,0.0,54.3,27.3,114.29,9.3,1998
Shandon Anderson,UTA,25,50,37,13,21.4,98.8,97.1,1.7,10.5,0.85,10.4,5.2,7.9,6.6,12.2,46.6,51.1,21.1,88.36,9.4,1998
Shawn Respert,PHX,27,12,6,6,8.0,88.6,95.7,-7.1,17.0,1.60,15.1,2.0,10.3,6.3,9.4,41.7,45.8,20.5,94.81,8.2,1998
Sherman Douglas,LAC,32,30,6,24,28.1,98.3,107.7,-9.4,24.8,2.03,27.9,1.9,5.6,3.6,13.7,43.8,48.0,17.0,89.74,7.6,1998
Stephon Marbury,NJN,22,49,25,24,38.6,103.1,100.4,2.7,41.1,2.66,27.2,1.8,5.7,3.7,10.2,46.5,51.9,26.7,93.92,13.7,1998
Steve Henson,DET,31,4,0,4,5.7,77.1,73.9,3.2,30.0,1.00,33.3,0.0,0.0,0.0,33.3,50.0,69.4,10.7,98.88,9.1,1998
Steve Kerr,SAS,33,44,31,13,16.6,97.8,92.4,5.4,11.1,2.23,19.2,0.8,4.8,2.9,8.6,46.3,50.7,12.7,91.85,7.6,1998
Steve Nash,DAL,25,40,13,27,31.7,100.3,100.6,-0.3,26.9,2.64,34.7,2.5,6.5,4.5,13.2,44.1,47.1,14.7,90.33,7.4,1998
Steven Smith,ATL,30,36,25,11,36.5,102.9,93.3,9.5,17.8,1.19,13.8,4.0,7.3,5.8,11.6,44.5,52.6,25.8,88.33,12.2,1998
Tariq Abdul-Wahad,SAC,24,49,27,22,24.5,98.0,102.0,-4.1,6.2,0.71,8.5,5.5,8.6,7.1,11.9,44.2,48.6,18.4,100.23,5.9,1998
Terrell Brandon,MIN,29,36,20,16,33.9,101.9,100.4,1.5,41.1,4.18,33.6,2.1,9.4,5.6,8.0,43.0,46.3,22.4,92.31,13.6,1998
Terry Dehere,VAN,27,26,5,21,11.1,93.1,104.6,-11.5,17.1,1.69,20.6,2.3,5.9,4.1,12.2,45.9,47.1,16.2,90.85,4.7,1998
Terry Porter,MIA,36,50,33,17,27.3,101.4,97.1,4.3,21.2,1.97,22.3,1.1,9.2,5.5,11.3,54.3,60.3,18.2,86.65,13.3,1998
Tim Hardaway,MIA,32,48,32,16,36.8,103.0,96.1,6.9,38.3,2.69,27.2,0.9,7.8,4.6,10.1,47.5,51.1,25.7,87.77,13.9,1998
Tim Legler,WAS,32,30,8,22,12.6,94.5,94.6,-0.1,9.1,1.50,13.8,2.0,8.6,5.1,9.2,50.4,50.6,14.9,96.71,5.6,1998
Toby Bailey,PHX,23,27,16,11,9.2,95.7,102.3,-6.6,8.3,1.18,11.2,9.1,13.0,11.0,9.5,40.1,42.5,17.9,93.81,6.2,1998
Toni Kukoc,CHI,30,44,13,31,37.6,94.5,99.8,-5.3,30.5,1.94,19.6,3.9,15.6,9.6,10.1,44.7,49.1,27.2,88.85,15.2,1998
Tony Delk,GSW,25,36,15,21,17.5,89.9,99.6,-9.7,27.6,2.11,22.4,1.5,6.4,3.9,10.6,39.5,43.3,21.9,94.80,7.7,1998
Tracy McGrady,TOR,20,49,23,26,22.5,100.4,101.7,-1.3,18.7,1.41,17.4,10.6,14.7,12.6,12.3,44.7,50.4,20.9,93.73,13.0,1998
Travis Best,IND,26,49,33,16,21.3,100.8,99.8,1.0,30.8,2.73,29.4,1.9,6.4,4.1,10.8,45.2,50.7,18.4,88.68,9.9,1998
Troy Hudson,LAC,23,25,6,19,21.0,99.0,105.6,-6.5,28.6,2.42,31.0,2.8,8.4,5.4,12.8,45.0,50.7,17.3,92.32,10.1,1998
Tyrone Corbin,ATL,36,47,30,17,22.7,96.7,92.7,4.0,8.0,1.00,9.5,3.3,10.3,6.7,9.5,44.9,47.7,17.4,88.09,8.5,1998
Tyronn Lue,LAL,22,15,7,8,12.7,106.5,107.1,-0.5,20.7,2.27,22.7,0.5,2.1,1.3,10.0,48.5,50.5,19.2,96.39,4.2,1998
Tyson Wheeler,DEN,23,1,0,1,3.1,200.0,114.3,85.7,66.7,0.00,50.0,0.0,0.0,0.0,0.0,150.0,106.4,33.3,99.57,22.9,1998
Vernon Maxwell,SAC,33,46,25,21,21.9,103.5,100.8,2.7,12.9,1.13,12.4,1.3,6.8,4.0,10.9,48.5,52.2,23.0,96.46,6.9,1998
Vince Carter,TOR,22,50,23,27,35.2,100.4,99.2,1.2,16.4,1.35,13.0,5.3,11.1,8.1,9.6,46.3,51.6,25.3,90.99,12.8,1998
Vinny Del Negro,MIL,32,48,27,21,22.8,99.2,100.7,-1.5,26.9,3.16,33.3,1.4,8.5,5.0,10.5,44.6,48.1,15.1,88.20,10.0,1998
Voshon Lenard,MIA,26,12,8,4,15.7,93.8,106.9,-13.1,11.5,1.43,10.0,2.4,7.6,4.9,7.0,46.8,48.9,23.0,85.71,6.5,1998
Walt Williams,POR,29,48,33,15,21.8,105.0,93.9,11.1,13.2,1.27,14.9,3.5,10.1,6.8,11.7,51.4,56.6,19.3,92.52,10.9,1998
Wesley Person,CLE,28,45,22,23,29.8,98.6,102.3,-3.7,11.1,1.95,13.8,1.6,9.9,5.8,7.1,53.9,54.6,17.4,89.63,10.3,1998
Aaron McKie,PHI,25,81,34,47,22.4,98.1,96.3,1.8,15.9,2.30,26.7,3.2,9.8,6.4,11.6,38.1,41.0,11.7,92.74,6.3,1997
Allan Houston,NYK,27,82,43,39,34.7,100.6,98.6,2.1,14.0,1.06,11.6,1.6,8.4,5.0,10.9,47.9,53.0,26.1,90.81,10.5,1997
Allen Iverson,PHI,23,80,31,49,39.4,102.4,104.3,-1.9,29.4,2.02,20.7,2.8,6.9,4.8,10.2,48.6,53.5,26.4,92.67,13.5,1997
Alvin Williams,TOR,23,54,24,30,19.8,101.2,101.1,0.1,15.6,1.78,21.3,2.4,4.9,3.7,12.0,45.9,50.4,15.5,95.93,6.9,1997
Anfernee Hardaway,ORL,26,19,10,9,32.9,96.7,102.3,-5.5,21.6,1.48,15.3,1.3,10.8,6.1,10.4,40.5,47.9,27.0,91.32,11.2,1997
Anthony Bowie,NYK,34,27,11,16,8.2,96.6,100.2,-3.6,7.8,1.38,13.3,4.4,8.1,6.3,9.6,55.8,58.6,14.5,96.78,7.5,1997
Anthony Goldwire,DEN,26,82,11,71,26.9,97.4,110.5,-13.0,22.6,3.26,25.7,1.8,5.3,3.5,7.9,47.3,52.4,16.2,91.95,9.1,1997
Anthony Johnson,SAC,23,77,25,52,29.4,97.7,105.4,-7.8,22.2,2.74,29.8,2.2,5.4,3.8,10.9,40.6,43.7,15.1,94.69,5.5,1997
Anthony Parker,PHI,23,37,18,19,5.3,91.1,97.9,-6.8,17.9,1.73,18.6,3.8,9.4,6.4,10.8,46.8,50.1,16.9,104.49,8.4,1997
Anthony Peeler,MIN,28,38,19,19,31.4,108.2,107.7,0.5,17.0,2.69,21.8,3.1,7.1,5.1,8.1,51.5,53.2,18.1,93.48,8.9,1997
Antonio Daniels,VAN,23,74,17,57,26.4,99.1,111.6,-12.6,26.8,2.04,29.7,1.2,6.3,3.8,14.6,42.6,46.5,17.7,96.05,6.8,1997
Avery Johnson,SAS,33,75,50,25,35.6,102.8,97.7,5.1,35.1,3.58,39.3,1.2,4.2,2.8,11.0,48.0,51.4,15.7,91.16,10.9,1997
B.J. Armstrong,CHH,30,66,36,30,12.6,102.8,103.3,-0.5,27.8,3.57,35.0,1.9,7.5,4.6,9.8,51.4,55.5,14.3,95.36,10.3,1997
Billy Owens,SAC,29,78,25,53,30.1,98.8,104.3,-5.4,15.1,1.43,18.4,7.0,17.7,12.3,12.9,48.2,50.2,18.0,94.19,10.5,1997
Bimbo Coles,GSW,30,53,12,41,27.7,91.9,103.8,-11.9,28.0,2.79,30.5,1.0,6.9,3.9,11.0,39.4,44.4,16.3,94.89,7.5,1997
Blue Edwards,VAN,32,81,19,62,24.3,104.0,108.8,-4.7,17.0,1.50,17.3,3.3,8.3,5.8,11.5,46.6,52.1,21.6,93.34,9.0,1997
Bob Sura,CLE,25,46,25,21,20.5,97.1,96.8,0.4,30.5,1.84,30.8,2.9,7.9,5.4,16.8,41.8,46.3,18.3,92.63,6.4,1997
Bobby Hurley,VAN,27,61,19,42,14.3,97.2,105.1,-7.9,33.0,2.06,32.9,1.4,6.5,3.9,16.0,40.1,46.1,17.7,95.24,6.6,1997
Bobby Jackson,DEN,25,68,8,60,30.1,96.8,109.5,-12.7,28.8,1.72,23.1,3.8,11.4,7.5,13.4,40.5,45.3,22.9,92.71,9.8,1997
Bobby Phills,CHH,28,62,40,22,30.5,106.7,103.1,3.7,15.5,1.73,20.6,3.5,8.9,6.3,11.9,48.6,52.3,17.5,91.86,7.6,1997
Brandon Williams,GSW,23,9,2,7,15.5,94.1,94.5,-0.5,3.1,0.33,4.7,2.6,6.7,4.7,14.1,35.0,35.7,17.7,99.58,-0.6,1997
Brent Barry,MIA,26,58,21,37,27.6,101.2,107.0,-5.8,15.3,1.47,18.8,1.8,9.0,5.3,12.8,51.0,55.8,17.9,96.22,9.3,1997
Brent Price,HOU,29,72,35,37,18.5,105.2,105.4,-0.2,22.9,1.73,29.4,3.0,5.3,4.1,17.0,53.1,57.5,15.2,93.82,6.2,1997
